qual_ea,qual_ia,region,examine,subreg,fireyr,reg_code,proj_cod,fire_nam,plot_id,fld_date,fld_year,firedate,utmeast,utmnorth,utm_zone,gpsdatum,utme_rep,utmn_rep,utmz_rep,datumrep,gpserror,aspect,slope,radius_o,radius_u,n_photos,fuelphot,pctburnu,pctburno,precov_l,precov_d,precov_s,predep_l,predep_d,predep_f,a_moss,a_litter,a_duff,a_med_f,a_heavy_,a_soilc,a_sum,a_n,b_pre_co,b_enhanc,b_nvplnt,b_fol_al,b_living,b_coloni,b_sppcom,b_sum,b_n,c_pre_co,c_enhanc,c_fol_un,c_fol_al,c_living,c_chcove,c_coloni,c_sppcom,c_sum,c_n,d_pre_co,d_pre#li,d_pre#de,d_green,d_black,d_brown,d_canmor,d_charht,d_sum,d_n,d_girdl,d_felled,d_tmort,e_pre_co,e_pre#li,e_pre#de,e_green,e_black,e_brown,e_canmor,e_charht,e_sum,e_n,e_girdl,e_felled,e_tmort,tree_grd,tree_fel,tree_mor,s_undr,s_over,s_total,n_undr,n_over,n_total,a_mean,b_mean,c_mean,d_mean,e_mean,cbi_undr,cbi_over,cbi_totl,comment,firenam2,plot_id2
1,1,SE,"Karanosky, Fusc",SE,2002.00,NPS_SHEN,Fultz Run,Fultz Run,28F,10/17/2002,2002,2/2/2002,712037.0,4264341.0,17,NAD27,#NULL!,#NULL!,#NULL!,,4.4,W,35.0,15,10,2,,#NULL!,#NULL!,#NULL!,#NULL!,10.0,#NULL!,#NULL!,#NULL!,#NULL!,2.7,2.3,2.0,1.6,.2,8.80,5,#NULL!,#NULL!,#NULL!,2.7,.5,1.3,1.4,5.90,4,#NULL!,#NULL!,1.6,1.2,1.2,#NULL!,#NULL!,1.0,5.00,4,#NULL!,#NULL!,#NULL!,.00,#NULL!,.00,.0,.5,.50,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,19.70,.50,20.20,13,4,17,1.76,1.48,1.25,.13,#NULL!,1.52,.13,1.19,Plot is 10% rocks.  Some new serals present.  Trees include Chestnut Oak and Virginia Pines in overstory and Vaccinium and Sassafras in the understory.,Fultz Run,28F
1,1,SE,"Karanosky, Fusc",SE,2002.00,NPS_SHEN,Fultz Run,Fultz Run,29F,10/17/2002,2002,2/2/2002,712033.0,4264162.0,17,NAD27,#NULL!,#NULL!,#NULL!,,4.6,W,10.0,15,10,2,,100.0,100.0,#NULL!,#NULL!,1.0,#NULL!,#NULL!,#NULL!,#NULL!,2.2,1.2,1.0,1.3,.4,6.10,5,#NULL!,#NULL!,#NULL!,2.6,.5,#NULL!,1.0,4.10,3,#NULL!,#NULL!,2.2,2.6,1.0,#NULL!,#NULL!,1.0,6.80,4,#NULL!,#NULL!,#NULL!,.20,#NULL!,.50,.2,.3,1.20,4,1.0,.0,#NULL!,#NULL!,#NULL!,#NULL!,.0,#NULL!,.0,.0,.2,.20,4,1.0,.0,#NULL!,#NULL!,#NULL!,#NULL!,17.00,1.40,18.40,12,8,20,1.22,1.37,1.70,.30,.05,1.42,.18,.92,"Plot is located on flat ridge.  Numerous Vaccinium re sprotus.  Very few exposed rocks.  Pines and Oaks in the overstory.  Sassafrass, Kalmia, Black Gum in the understory.  New serals were not rated because we thought it was to late in the season.  Howeve",Fultz Run,29F
1,1,SE,"Benson, Fusco,",SE,2002.00,NPS_SHEN,Fultz Run,Fultz Run,2F,9/9/2002,2002,2/2/2002,712070.0,4262872.0,17,NAD27,#NULL!,#NULL!,#NULL!,,5.1,,100.0,15,10,2,,100.0,99.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2.9,1.9,2.1,1.9,1.4,10.20,5,#NULL!,#NULL!,#NULL!,3.0,.7,2.2,2.5,8.40,4,#NULL!,#NULL!,2.9,2.8,.9,#NULL!,#NULL!,2.0,8.60,4,#NULL!,#NULL!,#NULL!,3.00,2.50,2.60,3.0,#NULL!,11.10,4,#NULL!,5.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,5.0,#NULL!,#NULL!,#NULL!,#NULL!,27.20,11.10,38.30,13,4,17,2.04,2.10,2.15,2.78,#NULL!,2.09,2.78,2.25,Similar vegetation to 3F with more herb new serals.,Fultz Run,2F
1,1,SE,"Karanosky, Fusc",SE,2002.00,NPS_SHEN,Fultz Run,Fultz Run,30F,10/17/2002,2002,2/2/2002,712007.0,4264121.0,17,NAD27,#NULL!,#NULL!,#NULL!,,3.2,E,35.0,15,10,2,,#NULL!,#NULL!,#NULL!,#NULL!,30.0,#NULL!,#NULL!,#NULL!,#NULL!,2.8,2.5,2.3,2.9,.5,11.00,5,#NULL!,#NULL!,#NULL!,2.8,1.3,#NULL!,1.3,5.40,3,#NULL!,#NULL!,2.3,2.8,1.2,#NULL!,#NULL!,1.0,7.30,4,#NULL!,#NULL!,#NULL!,.00,#NULL!,.00,.0,.3,.30,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.0,#NULL!,.0,.0,.2,.20,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,23.70,.50,24.20,12,8,20,2.20,1.80,1.83,.08,.05,1.98,.06,1.21,"The plot was off set to the North 60 meters due to a large rock scree.  The plot is covered by 30% rock.  Shrub layer was impacted most by the fire, mainly Kalmia and Sassafrass.",Fultz Run,30F
1,1,SE,"Benson, Fusco,",SE,2002.00,NPS_SHEN,Fultz Run,Fultz Run,3F,9/9/2002,2002,2/2/2002,712140.0,4262854.0,17,NAD27,#NULL!,#NULL!,#NULL!,,4.3,SW,100.0,15,10,3,,100.0,100.0,#NULL!,#NULL!,35.0,#NULL!,#NULL!,#NULL!,#NULL!,2.8,2.2,2.1,2.0,1.2,10.30,5,#NULL!,#NULL!,#NULL!,3.0,.6,2.2,2.1,7.90,4,#NULL!,#NULL!,2.9,2.6,.7,#NULL!,#NULL!,1.5,7.70,4,#NULL!,#NULL!,#NULL!,2.90,#NULL!,2.90,2.9,1.8,10.50,4,#NULL!,.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,.0,#NULL!,#NULL!,#NULL!,#NULL!,25.90,10.50,36.40,13,4,17,2.06,1.98,1.93,2.63,#NULL!,1.99,2.63,2.14,"30-40% of plot is covered by rocks.  There are many Gaylussacia and Vaccinium pallidum cover.  Quercus rubra, Quercus velutina, Castanea dentata, Quercus muehlenbergii.  Some Kalmia latifolia and a few pine.",Fultz Run,3F
0,1,SE,"Karanosky, Fusc",SE,2002.00,NPS_SHEN,Fultz Run,Fultz Run,4F,9/9/2002,2002,2/2/2002,712522.0,4262813.0,17,NAD27,#NULL!,#NULL!,#NULL!,,5.8,SW,25.0,15,10,3,,100.0,100.0,#NULL!,#NULL!,30.0,#NULL!,#NULL!,#NULL!,#NULL!,2.6,1.0,.8,1.0,.5,5.90,5,#NULL!,#NULL!,#NULL!,2.8,.3,.0,.9,4.00,4,#NULL!,#NULL!,2.4,#NULL!,.3,#NULL!,#NULL!,.5,3.20,3,#NULL!,#NULL!,#NULL!,.50,#NULL!,1.00,.5,.5,2.50,4,4.0,.0,2.0,#NULL!,#NULL!,#NULL!,.0,#NULL!,.0,.0,.2,.20,4,4.0,.0,2.0,#NULL!,#NULL!,2.0,13.10,2.70,15.80,12,8,20,1.18,1.00,1.07,.63,.05,1.09,.34,.79,"Plot is covered by 30% rock.  There has been a 5 -10% increase in coverage of rock post fire.  The slope above the plot is a rock scree.  15m below the plot is a stream bed.  Trees in the plot include Chestnut Oak, Beech, Black Gum, Red Maple and Pine.",Fultz Run,4F
1,1,SE,"Karanosky, Fusc",SE,2002.00,NPS_SHEN,Fultz Run,Fultz Run,6F,10/7/2002,2002,2/2/2002,712713.0,4262888.0,17,NAD27,#NULL!,#NULL!,#NULL!,,5.0,S,45.0,15,10,2,,#NULL!,#NULL!,#NULL!,#NULL!,60.0,#NULL!,#NULL!,#NULL!,#NULL!,2.9,2.5,2.6,3.0,1.2,12.20,5,#NULL!,#NULL!,#NULL!,3.0,1.2,2.0,2.3,8.50,4,#NULL!,#NULL!,2.4,#NULL!,1.0,#NULL!,#NULL!,1.2,4.60,3,#NULL!,#NULL!,#NULL!,2.30,#NULL!,2.30,1.7,1.0,7.30,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.5,#NULL!,1.5,1.5,1.5,6.00,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,25.30,13.30,38.60,12,8,20,2.44,2.13,1.53,1.83,1.50,2.11,1.66,1.93,"A few big Oak trees appeared to be killed by the fire but still had dead leaves attached to them.  60% of the plot is covered by rock.  There is a diverse presence new serals including grasses, forbs and tree seedlings.  The char height on some intermedia",Fultz Run,6F
1,1,SE,"Karanosky, Fusc",SE,2002.00,NPS_SHEN,Fultz Run,Fultz Run,7F,10/9/2002,2002,2/2/2002,713057.0,4262953.0,17,NAD27,#NULL!,#NULL!,#NULL!,,11.7,S,55.0,15,10,2,,#NULL!,#NULL!,#NULL!,#NULL!,65.0,#NULL!,#NULL!,#NULL!,#NULL!,2.9,2.6,2.8,#NULL!,2.2,10.50,4,#NULL!,#NULL!,#NULL!,3.0,1.0,2.2,2.0,8.20,4,#NULL!,#NULL!,2.5,#NULL!,1.2,#NULL!,#NULL!,1.0,4.70,3,#NULL!,#NULL!,#NULL!,2.20,#NULL!,2.40,2.2,1.2,8.00,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.5,#NULL!,1.5,1.4,1.0,5.40,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,23.40,13.40,36.80,11,8,19,2.63,2.05,1.57,2.00,1.35,2.13,1.68,1.94,"High intermediate /sapling tree moratality.  Some of these trees have dead brown leaves on them, but appear to be killed by the fire.  We believe that these leaves have held on from the previous growing season and that the trees were killed as a result of",Fultz Run,7F
1,1,SE,"Karanoksy, Fusc",SE,2002.00,NPS_SHEN,Fultz Run,Fultz Run,8F,10/9/2002,2002,2/2/2002,713109.0,4263104.0,17,NAD27,#NULL!,#NULL!,#NULL!,,2.5,S,57.0,15,10,2,,#NULL!,#NULL!,#NULL!,#NULL!,40.0,#NULL!,#NULL!,#NULL!,#NULL!,2.9,2.7,2.9,3.0,1.6,13.10,5,#NULL!,#NULL!,#NULL!,3.0,1.2,1.1,1.0,6.30,4,#NULL!,#NULL!,3.0,3.0,1.2,#NULL!,#NULL!,1.3,8.50,4,#NULL!,#NULL!,#NULL!,2.30,#NULL!,2.30,2.5,2.1,9.20,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,27.90,9.20,37.10,13,4,17,2.62,1.58,2.13,2.30,#NULL!,2.15,2.30,2.18,"Rock scree to the east of the plot.  Plot is covered by 40% rocks.  Many sapling trees killed such as Oaks, Maples and Pines.  Kalmia top killed but most re-sprouting from the base.  High char height on the intermediate trees. All trees rated in the inter",Fultz Run,8F
1,1,SE,"Karanosky, Hern",SE,2002.00,NPS_SHEN,Fultz Run,Fultz Run,9F,9/9/2002,2002,2/2/2002,712468.0,4262936.0,17,NAD27,#NULL!,#NULL!,#NULL!,,3.5,SSW,28.0,15,10,6,,100.0,100.0,#NULL!,#NULL!,50.0,#NULL!,#NULL!,#NULL!,#NULL!,2.9,2.0,1.6,2.2,.2,8.90,5,#NULL!,#NULL!,#NULL!,2.3,1.0,.3,1.3,4.90,4,#NULL!,#NULL!,2.9,1.5,.5,#NULL!,#NULL!,1.0,5.90,4,#NULL!,#NULL!,#NULL!,2.00,#NULL!,2.00,2.0,.8,6.80,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.0,.0,.0,.0,.8,.80,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,19.70,7.60,27.30,13,9,22,1.78,1.23,1.48,1.70,.16,1.52,.84,1.24,Fifty percent of the plot is covered by rock pre fire.  Sixty percent of the plot is covered by rock post fire.,Fultz Run,9F
