qual_ea,qual_ia,region,examine,subreg,fireyr,reg_code,proj_cod,fire_nam,plot_id,fld_date,fld_year,firedate,utmeast,utmnorth,utm_zone,gpsdatum,utme_rep,utmn_rep,utmz_rep,datumrep,gpserror,aspect,slope,radius_o,radius_u,n_photos,fuelphot,pctburnu,pctburno,precov_l,precov_d,precov_s,predep_l,predep_d,predep_f,a_moss,a_litter,a_duff,a_med_f,a_heavy_,a_soilc,a_sum,a_n,b_pre_co,b_enhanc,b_nvplnt,b_fol_al,b_living,b_coloni,b_sppcom,b_sum,b_n,c_pre_co,c_enhanc,c_fol_un,c_fol_al,c_living,c_chcove,c_coloni,c_sppcom,c_sum,c_n,d_pre_co,d_pre#li,d_pre#de,d_green,d_black,d_brown,d_canmor,d_charht,d_sum,d_n,d_girdl,d_felled,d_tmort,e_pre_co,e_pre#li,e_pre#de,e_green,e_black,e_brown,e_canmor,e_charht,e_sum,e_n,e_girdl,e_felled,e_tmort,tree_grd,tree_fel,tree_mor,s_undr,s_over,s_total,n_undr,n_over,n_total,a_mean,b_mean,c_mean,d_mean,e_mean,cbi_undr,cbi_over,cbi_totl,comment,firenam2,plot_id2
1,-9,CA,A. Thode,CA_YOSE,1999.00,NPS_YOSE,EA_2000,Dark,10018,20-SEP-2000,2000,07/14/1999,269763.8,4189502.0,11,NAD27,#NULL!,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4.00,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.50,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.50,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4.20,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.50,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,14.50,4.70,19.20,12,8,20,1.00,.88,.50,1.05,.13,1.21,.59,.96,,Dark,10018
1,-9,CA,A. Thode,CA_YOSE,1999.00,NPS_YOSE,EA_2000,Dark,10019,22-SEP-2000,2000,07/14/1999,269735.8,4190939.3,11,NAD27,#NULL!,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,7.00,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8.00,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.50,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5.40,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.60,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,23.30,7.00,30.30,12,8,20,1.75,2.00,.50,1.35,.40,1.94,.88,1.52,,Dark,10019
1,-9,CA,A. Thode,CA_YOSE,1999.00,NPS_YOSE,EA_2000,Dark,10021,25-SEP-2000,2000,07/14/1999,270872.6,4191322.8,11,NAD27,#NULL!,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,11.20,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,10.50,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.50,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8.40,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4.60,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,30.00,13.00,43.00,12,8,20,2.80,2.63,.50,2.10,1.15,2.50,1.63,2.15,,Dark,10021
1,-9,CA,A. Thode,CA_YOSE,1999.00,NPS_YOSE,EA_2000,Dark,10022,21-SEP-2000,2000,07/14/1999,269853.5,4189961.8,11,NAD27,#NULL!,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.60,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5.70,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.50,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.80,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4.70,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,16.30,8.50,24.80,12,8,20,.90,1.43,.50,.95,1.18,1.36,1.06,1.24,,Dark,10022
1,-9,CA,A. Thode,CA_YOSE,1999.00,NPS_YOSE,EA_2000,Dark,10023,21-SEP-2000,2000,07/14/1999,269704.7,4190638.5,11,NAD27,#NULL!,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,10.50,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8.50,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.50,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,6.80,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,6.50,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,27.60,13.30,40.90,12,8,20,2.63,2.13,.50,1.70,1.63,2.30,1.66,2.05,,Dark,10023
1,-9,CA,A. Thode,CA_YOSE,1999.00,NPS_YOSE,EA_2000,Dark,10024,20-SEP-2000,2000,07/14/1999,270176.1,4190280.3,11,NAD27,#NULL!,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,9.80,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,10.30,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.50,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5.80,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.10,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28.60,8.90,37.50,12,8,20,2.45,2.58,.50,1.45,.78,2.38,1.11,1.88,,Dark,10024
1,-9,CA,A. Thode,CA_YOSE,1999.00,NPS_YOSE,EA_2000,Dark,10025,21-SEP-2000,2000,07/14/1999,269911.3,4189979.3,11,NAD27,#NULL!,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,6.80,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,7.90,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.50,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,7.00,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,6.20,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,23.70,13.20,36.90,12,8,20,1.70,1.98,.50,1.75,1.55,1.98,1.65,1.85,,Dark,10025
1,-9,CA,A. Thode,CA_YOSE,1999.00,NPS_YOSE,EA_2000,Dark,10026,22-SEP-2000,2000,07/14/1999,269811.0,4190886.5,11,NAD27,#NULL!,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,10.50,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,7.20,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.50,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4.50,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,6.90,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,25.70,11.40,37.10,12,8,20,2.63,1.80,.50,1.13,1.73,2.14,1.43,1.86,,Dark,10026
1,-9,CA,A. Thode,CA_YOSE,1999.00,NPS_YOSE,EA_2000,Dark,10029,20-SEP-2000,2000,07/14/1999,269908.4,4189445.0,11,NAD27,#NULL!,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,7.80,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5.00,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5.00,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4.50,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.20,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,17.80,4.70,22.50,10,8,18,1.95,1.25,2.50,1.13,.05,1.78,.59,1.25,,Dark,10029
1,-9,CA,A. Thode,CA_YOSE,1999.00,NPS_YOSE,EA_2000,Dark,10031,21-SEP-2000,2000,07/14/1999,270079.8,4190030.3,11,NAD27,#NULL!,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8.00,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,7.20,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.50,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,6.40,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4.50,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,23.50,10.90,34.40,12,8,20,2.00,1.80,.50,1.60,1.13,1.96,1.36,1.72,,Dark,10031
