qual_ea,qual_ia,region,examine,subreg,fireyr,reg_code,proj_cod,fire_nam,plot_id,fld_date,fld_year,firedate,utmeast,utmnorth,utm_zone,gpsdatum,utme_rep,utmn_rep,utmz_rep,datumrep,gpserror,aspect,slope,radius_o,radius_u,n_photos,fuelphot,pctburnu,pctburno,precov_l,precov_d,precov_s,predep_l,predep_d,predep_f,a_moss,a_litter,a_duff,a_med_f,a_heavy_,a_soilc,a_sum,a_n,b_pre_co,b_enhanc,b_nvplnt,b_fol_al,b_living,b_coloni,b_sppcom,b_sum,b_n,c_pre_co,c_enhanc,c_fol_un,c_fol_al,c_living,c_chcove,c_coloni,c_sppcom,c_sum,c_n,d_pre_co,d_pre#li,d_pre#de,d_green,d_black,d_brown,d_canmor,d_charht,d_sum,d_n,d_girdl,d_felled,d_tmort,e_pre_co,e_pre#li,e_pre#de,e_green,e_black,e_brown,e_canmor,e_charht,e_sum,e_n,e_girdl,e_felled,e_tmort,tree_grd,tree_fel,tree_mor,s_undr,s_over,s_total,n_undr,n_over,n_total,a_mean,b_mean,c_mean,d_mean,e_mean,cbi_undr,cbi_over,cbi_totl,comment,firenam2,plot_id2
-9,1,AK,"Sorbel, Hobby, Shive, Henderson, Guldager",ALASKA,1999.00,NPS_YUCH,99 Burns,B242,242C4,6/24/2001,2001,1999,-141.8,65.4,#NULL!,dd/NAD27,565310.3,1764782.9,#NULL!,ALB/NAD27,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.0,.0,.0,.0,.0,.00,5,#NULL!,#NULL!,.0,#NULL!,.0,.0,.0,.00,4,#NULL!,#NULL!,#NULL!,.0,.0,#NULL!,.0,.0,.00,4,#NULL!,#NULL!,#NULL!,.00,.00,.00,#NULL!,.0,.00,4,.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.0,.0,.0,#NULL!,.0,.00,4,.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,.00,.00,13,8,21,.00,.00,.00,.00,.00,.00,.00,.00,no burn,B242,242C4
-9,1,AK,"Sorbel, Hobby, Shive, Henderson, Guldager",ALASKA,1999.00,NPS_YUCH,99 Burns,B242,242C5,6/24/2001,2001,1999,-141.8,65.4,#NULL!,dd/NAD27,565519.9,1764814.0,#NULL!,ALB/NAD27,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.0,.0,.0,.0,.0,.00,5,#NULL!,#NULL!,.0,#NULL!,.0,.0,.0,.00,4,#NULL!,#NULL!,#NULL!,.0,.0,#NULL!,.0,.0,.00,4,#NULL!,#NULL!,#NULL!,.00,.00,.00,#NULL!,.0,.00,4,.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.0,.0,.0,#NULL!,.0,.00,4,.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,.00,.00,13,8,21,.00,.00,.00,.00,.00,.00,.00,.00,no burn,B242,242C5
-9,1,AK,"Marsha Henderson, N. Guldager",ALASKA,1999.00,NPS_YUCH,99 Burns,B242,242D1,6/26/2001,2001,1999,-141.8,65.3,#NULL!,dd/NAD27,565819.7,1757106.5,#NULL!,ALB/NAD27,3.8,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.5,#NULL!,#NULL!,.0,1.50,2,#NULL!,#NULL!,#NULL!,#NULL!,.5,.0,1.0,1.50,3,#NULL!,#NULL!,#NULL!,1.7,#NULL!,#NULL!,#NULL!,3.0,4.70,2,#NULL!,#NULL!,#NULL!,3.00,2.20,1.50,#NULL!,.5,7.20,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,#NULL!,#NULL!,#NULL!,.0,100.0,7.70,7.20,14.90,7,4,11,.75,.50,2.35,1.80,#NULL!,1.10,1.80,1.35,"90% eniophorum rubcha, vacuit, led pal, bet nan, oxy me, feather moss burned, sphag islands",B242,242D1
-9,1,AK,"Brian Sorbel, Janet Hobby, Kristin Shive",ALASKA,1999.00,NPS_YUCH,99 Burns,B242,242D2,6/26/2001,2001,1999,-141.8,65.3,#NULL!,dd/NAD27,565609.9,1756773.5,#NULL!,ALB/NAD27,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.8,2.0,#NULL!,.0,3.80,3,#NULL!,#NULL!,#NULL!,#NULL!,1.0,1.0,1.5,3.50,3,#NULL!,#NULL!,#NULL!,2.7,#NULL!,#NULL!,#NULL!,3.0,5.70,2,#NULL!,#NULL!,#NULL!,3.00,3.00,2.80,#NULL!,2.7,11.50,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,100.0,13.00,11.50,24.50,8,4,12,1.27,1.17,2.85,2.88,#NULL!,1.63,2.88,2.04,,B242,242D2
-9,1,AK,"Marsha Henderson, Sterling Holbrook, N. Guldager",ALASKA,1999.00,NPS_YUCH,99 Burns,B242,242D3,6/26/2001,2001,1999,-141.8,65.3,#NULL!,dd/NAD27,565998.8,1756836.3,#NULL!,ALB/NAD27,3.7,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.3,#NULL!,#NULL!,.0,1.30,2,#NULL!,#NULL!,#NULL!,#NULL!,.5,.0,1.0,1.50,3,#NULL!,#NULL!,#NULL!,1.5,#NULL!,#NULL!,#NULL!,3.0,4.50,2,#NULL!,#NULL!,#NULL!,3.00,1.00,2.00,#NULL!,.8,6.80,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,#NULL!,#NULL!,#NULL!,.0,100.0,7.30,6.80,14.10,7,4,11,.65,.50,2.25,1.70,#NULL!,1.04,1.70,1.28,"Eriophorum 90% cover; Spurce 1 - 2 inch diameter; rucha, led pal, vac int, betnan, sphagnum, burned feathermoss",B242,242D3
-9,1,AK,"Janet Hobby, Kristin Shive, Brian Sorbel",ALASKA,1999.00,NPS_YUCH,99 Burns,B242,242D4,6/26/2001,2001,1999,-141.8,65.3,#NULL!,dd/NAD27,567018.7,1756657.4,#NULL!,ALB/NAD27,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.5,.3,#NULL!,.0,1.80,3,#NULL!,#NULL!,#NULL!,#NULL!,1.2,1.1,1.5,3.80,3,#NULL!,#NULL!,#NULL!,2.0,#NULL!,#NULL!,#NULL!,2.8,4.80,2,#NULL!,#NULL!,#NULL!,3.00,1.70,2.00,#NULL!,2.5,9.20,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,#NULL!,#NULL!,#NULL!,.0,100.0,10.40,9.20,19.60,8,4,12,.60,1.27,2.40,2.30,#NULL!,1.30,2.30,1.63,"Dense black spruce canopy (burned), extensive calcan.  Sphagnum islands.  1 - 3 inch diameter trees.",B242,242D4
-9,1,AK,"M. Henderson, K. Shive, N. Guldager, B. Sorbel, J.",ALASKA,1999.00,NPS_YUCH,99 Burns,B242,242D5,6/26/2001,2001,1999,-141.8,65.3,#NULL!,dd/NAD27,566872.1,1756834.3,#NULL!,ALB/NAD27,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.5,1.0,#NULL!,.0,2.50,3,#NULL!,#NULL!,#NULL!,#NULL!,1.0,1.2,2.0,4.20,3,#NULL!,#NULL!,#NULL!,2.2,#NULL!,#NULL!,#NULL!,2.8,5.00,2,#NULL!,#NULL!,#NULL!,3.00,2.00,2.00,#NULL!,2.5,9.50,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,#NULL!,#NULL!,#NULL!,20.0,100.0,11.70,9.50,21.20,8,4,12,.83,1.40,2.50,2.38,#NULL!,1.46,2.38,1.77,"Average black spruce 1-2"" dbh and < 5m height.  Few new seral species to arrive post fire.  Cotton grass in surrounding areas flourishing although not represented in plot.",B242,242D5
-9,1,AK,"Brian Sorbel, Janet Hobby, Kristin Shive",ALASKA,1999.00,NPS_YUCH,99 Burns,B242,242D6,6/26/2001,2001,1999,-141.8,65.3,#NULL!,dd/NAD27,565671.5,1756593.9,#NULL!,ALB/NAD27,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.0,.6,#NULL!,.0,1.60,3,#NULL!,#NULL!,1.0,#NULL!,1.0,1.2,1.2,4.40,4,#NULL!,#NULL!,#NULL!,2.3,#NULL!,#NULL!,#NULL!,2.5,4.80,2,#NULL!,#NULL!,#NULL!,3.00,2.50,2.50,#NULL!,2.5,10.50,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,10.80,10.50,21.30,9,4,13,.53,1.10,2.40,2.63,#NULL!,1.20,2.63,1.64,,B242,242D6
-9,1,AK,"M. Henderson, B. Sorbel, J. Hobby, N. Guldager, K.",ALASKA,1999.00,NPS_YUCH,99 Burns,B242,242E1,6/25/2001,2001,1999,-141.8,65.2,#NULL!,dd/NAD27,569934.8,1749127.0,#NULL!,ALB/NAD27,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.1,.1,.2,.2,.0,.60,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.3,.30,1,#NULL!,#NULL!,#NULL!,.5,.5,#NULL!,1.5,1.0,3.50,4,#NULL!,#NULL!,#NULL!,.30,.00,.50,#NULL!,1.5,2.30,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4.40,2.30,6.70,10,4,14,.12,.30,.88,.58,#NULL!,.44,.58,.48,,B242,242E1
-9,1,AK,"M. Henderson, N. Guldager, B. Sorbel, J. Hobby, K.",ALASKA,1999.00,NPS_YUCH,99 Burns,B242,242E2,6/25/2001,2001,1999,-141.8,65.2,#NULL!,dd/NAD27,569955.9,1748998.5,#NULL!,ALB/NAD27,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.2,.5,.1,.2,.0,1.00,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.8,.3,1.10,2,#NULL!,#NULL!,#NULL!,.9,.5,#NULL!,.8,.8,3.00,4,#NULL!,#NULL!,#NULL!,.25,.00,1.00,#NULL!,1.0,2.25,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5.10,2.25,7.35,11,4,15,.20,.55,.75,.56,#NULL!,.46,.56,.49,,B242,242E2
