qual_ea,qual_ia,region,examine,subreg,fireyr,reg_code,proj_cod,fire_nam,plot_id,fld_date,fld_year,firedate,utmeast,utmnorth,utm_zone,gpsdatum,utme_rep,utmn_rep,utmz_rep,datumrep,gpserror,aspect,slope,radius_o,radius_u,n_photos,fuelphot,pctburnu,pctburno,precov_l,precov_d,precov_s,predep_l,predep_d,predep_f,a_moss,a_litter,a_duff,a_med_f,a_heavy_,a_soilc,a_sum,a_n,b_pre_co,b_enhanc,b_nvplnt,b_fol_al,b_living,b_coloni,b_sppcom,b_sum,b_n,c_pre_co,c_enhanc,c_fol_un,c_fol_al,c_living,c_chcove,c_coloni,c_sppcom,c_sum,c_n,d_pre_co,d_pre#li,d_pre#de,d_green,d_black,d_brown,d_canmor,d_charht,d_sum,d_n,d_girdl,d_felled,d_tmort,e_pre_co,e_pre#li,e_pre#de,e_green,e_black,e_brown,e_canmor,e_charht,e_sum,e_n,e_girdl,e_felled,e_tmort,tree_grd,tree_fel,tree_mor,s_undr,s_over,s_total,n_undr,n_over,n_total,a_mean,b_mean,c_mean,d_mean,e_mean,cbi_undr,cbi_over,cbi_totl,comment,firenam2,plot_id2
1,1,SW,"Brannfors,Hahn",SW_GRCA,2000.00,NPS_GRCA,2000burns,Outlet,P41,11/12/2001,2001,05/07/2000,406997.0,4013477.0,12,NAD27,#NULL!,#NULL!,#NULL!,,2.8,NR,#NULL!,15,10,#NULL!,NR,#NULL!,13.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.2,.2,.2,.1,1.0,1.70,5,#NULL!,#NULL!,#NULL!,#NULL!,.5,.2,.3,1.00,3,#NULL!,#NULL!,.5,.1,#NULL!,#NULL!,.4,.3,1.30,4,#NULL!,#NULL!,#NULL!,.40,.10,1.00,#NULL!,.3,1.80,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.1,.1,.8,#NULL!,.1,2.10,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4.00,3.90,7.90,12,8,20,.34,.33,.33,.45,.53,.33,.49,.40,"PIEN, POTR w/some PIPO on meadow edge",Outlet,P41
1,1,SW,Brannfors,SW_GRCA,2000.00,NPS_GRCA,2000burns,Outlet,P53,11/14/2001,2001,05/07/2000,406055.0,4011340.0,12,NAD27,#NULL!,#NULL!,#NULL!,,5.0,NR,#NULL!,15,10,#NULL!,NR,#NULL!,30.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.4,.6,.3,.8,1.2,3.30,5,#NULL!,#NULL!,#NULL!,#NULL!,1.0,.5,.3,1.80,3,#NULL!,#NULL!,1.2,.2,1.4,#NULL!,.7,.3,3.80,5,#NULL!,#NULL!,#NULL!,.70,.00,1.00,#NULL!,.2,1.90,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.0,.0,1.0,#NULL!,.2,2.20,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8.90,4.10,13.00,13,8,21,.66,.60,.76,.48,.55,.68,.51,.62,"PIEN, POTR w/some ABLA",Outlet,P53
1,1,SW,"Brannfors,Hahn",SW_GRCA,2000.00,NPS_GRCA,2000burns,Outlet,P29,11/10/2001,2001,05/07/2000,411905.0,4015526.0,12,NAD27,#NULL!,#NULL!,#NULL!,,3.1,NR,#NULL!,15,10,#NULL!,NR,#NULL!,90.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.8,2.3,1.0,1.0,2.2,8.30,5,#NULL!,#NULL!,#NULL!,#NULL!,2.3,.3,.2,2.80,3,#NULL!,#NULL!,1.9,.0,1.0,#NULL!,.0,.1,3.00,5,#NULL!,#NULL!,#NULL!,.50,.00,1.00,#NULL!,.1,1.60,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.1,.0,1.0,#NULL!,.1,2.20,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,14.10,3.80,17.90,13,8,21,1.66,.93,.60,.40,.55,1.08,.48,.85,"ABCO, PSME w/few PIPOS, 1 POTR",Outlet,P29
1,1,SW,"Brannfors,Hahn",SW_GRCA,2000.00,NPS_GRCA,2000burns,Outlet,P30,11/10/2001,2001,05/07/2000,411968.0,4015467.0,12,NAD27,#NULL!,#NULL!,#NULL!,,3.8,NR,#NULL!,15,10,#NULL!,NR,#NULL!,70.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.4,2.0,1.4,2.5,2.2,9.50,5,#NULL!,#NULL!,#NULL!,#NULL!,1.6,1.0,.5,3.10,3,#NULL!,#NULL!,1.7,.0,#NULL!,#NULL!,.1,.0,1.80,4,#NULL!,#NULL!,#NULL!,.50,.00,1.00,#NULL!,.2,1.70,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.8,.0,.5,#NULL!,.3,1.60,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,14.40,3.30,17.70,12,8,20,1.90,1.03,.45,.43,.40,1.20,.41,.89,PIPO w/ ABCO encroachment,Outlet,P30
1,1,SW,Brannfors,SW_GRCA,2000.00,NPS_GRCA,2000burns,Outlet,P52,11/14/2001,2001,05/07/2000,406413.0,4011288.0,12,NAD27,#NULL!,#NULL!,#NULL!,,5.4,NR,#NULL!,15,10,#NULL!,NR,#NULL!,40.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.7,1.2,.6,1.0,1.5,5.00,5,#NULL!,#NULL!,#NULL!,#NULL!,1.5,.6,.7,2.80,3,#NULL!,#NULL!,1.5,.4,2.0,#NULL!,1.1,.5,5.50,5,#NULL!,#NULL!,#NULL!,1.00,.00,1.00,#NULL!,.5,2.50,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.2,.0,1.0,#NULL!,.7,2.90,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,13.30,5.40,18.70,13,8,21,1.00,.93,1.10,.63,.73,1.02,.68,.89,"PIPO w/ PIEN, POTR on meadow edge",Outlet,P52
1,1,SW,"Brannfors,Hahn",SW_GRCA,2000.00,NPS_GRCA,2000burns,Outlet,P16,11/08/2001,2001,05/07/2000,405180.0,4012682.0,12,NAD27,#NULL!,#NULL!,#NULL!,,3.4,NR,#NULL!,15,10,#NULL!,NR,#NULL!,75.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.5,1.5,.7,1.0,1.5,6.20,5,#NULL!,#NULL!,#NULL!,#NULL!,.5,1.0,.5,2.00,3,#NULL!,#NULL!,2.0,.5,2.1,#NULL!,.9,.9,6.40,5,#NULL!,#NULL!,#NULL!,1.20,.00,1.50,#NULL!,.5,3.20,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.5,.0,1.2,#NULL!,.5,3.20,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,14.60,6.40,21.00,13,8,21,1.24,.67,1.28,.80,.80,1.12,.80,1.00,"PIEN, POTR w/some PIPO",Outlet,P16
1,1,SW,"Brannfors,Hahn,Bell,Roberts",SW_GRCA,2000.00,NPS_GRCA,2000burns,Outlet,P5,10/12/2001,2001,05/07/2000,410475.0,4016784.0,12,NAD27,#NULL!,#NULL!,#NULL!,,3.4,NR,#NULL!,15,10,#NULL!,NR,#NULL!,80.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.3,1.8,.5,1.5,1.3,6.40,5,#NULL!,#NULL!,#NULL!,#NULL!,1.9,.8,1.0,3.70,3,#NULL!,#NULL!,2.3,.4,#NULL!,#NULL!,1.7,1.0,5.40,4,#NULL!,#NULL!,#NULL!,.70,.60,1.00,#NULL!,.2,2.50,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.2,.0,1.0,#NULL!,.1,2.30,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,15.50,4.80,20.30,12,8,20,1.28,1.23,1.35,.63,.58,1.29,.60,1.02,"PIEN, ABCO w/some POTR",Outlet,P5
1,1,SW,"Rasmussen,Roberts, Brannfors",SW_GRCA,2000.00,NPS_GRCA,2000burns,Outlet,P2,10/03/2001,2001,05/07/2000,403708.0,4010671.0,12,NAD27,#NULL!,#NULL!,#NULL!,,6.0,NR,#NULL!,15,10,#NULL!,NR,#NULL!,100.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.4,1.7,1.7,2.2,1.3,8.30,5,#NULL!,#NULL!,#NULL!,#NULL!,1.2,.5,.4,2.10,3,#NULL!,#NULL!,2.2,1.0,#NULL!,#NULL!,1.2,1.2,5.60,4,#NULL!,#NULL!,#NULL!,1.10,.00,1.10,#NULL!,.5,2.70,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.1,.0,1.0,#NULL!,.5,2.60,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,16.00,5.30,21.30,12,8,20,1.66,.70,1.40,.68,.65,1.33,.66,1.07,"*PIPO w/PIAB, PSME, POTR *Sparse herbaceous understory * 80% saplings girdled",Outlet,P2
1,1,SW,"Brannfors, Bell",SW_GRCA,2000.00,NPS_GRCA,2000burns,Outlet,P10,10/30/2001,2001,05/07/2000,408536.0,4012813.0,12,NAD27,#NULL!,#NULL!,#NULL!,,2.9,NR,#NULL!,15,10,#NULL!,NR,#NULL!,50.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.0,1.5,.8,2.0,1.7,7.00,5,#NULL!,#NULL!,#NULL!,#NULL!,1.8,1.3,1.0,4.10,3,#NULL!,#NULL!,2.0,1.0,2.0,#NULL!,1.5,1.7,8.20,5,#NULL!,#NULL!,#NULL!,1.30,.00,1.50,#NULL!,.3,3.10,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.2,.0,1.3,#NULL!,.2,2.70,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,19.30,5.80,25.10,13,8,21,1.40,1.37,1.64,.78,.68,1.48,.73,1.20,"PIEN, POTR, w/PSME & 1 PIPO",Outlet,P10
1,1,SW,Brannfors,SW_GRCA,2000.00,NPS_GRCA,2000burns,Outlet,P42,11/14/2001,2001,05/07/2000,410707.0,4012513.0,12,NAD27,#NULL!,#NULL!,#NULL!,,4.2,NR,#NULL!,15,10,#NULL!,NR,#NULL!,65.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.2,1.8,1.0,2.0,2.0,8.00,5,#NULL!,#NULL!,#NULL!,#NULL!,1.2,1.5,1.8,4.50,3,#NULL!,#NULL!,2.4,.5,#NULL!,#NULL!,1.0,1.7,5.60,4,#NULL!,#NULL!,#NULL!,1.50,.00,1.90,#NULL!,.3,3.70,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.2,.0,1.3,#NULL!,.5,3.00,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,18.10,6.70,24.80,12,8,20,1.60,1.50,1.40,.93,.75,1.51,.84,1.24,"PSME, POTR, ABCO w/some PIPO",Outlet,P42
