qual_ea,qual_ia,region,examine,subreg,fireyr,reg_code,proj_cod,fire_nam,plot_id,fld_date,fld_year,firedate,utmeast,utmnorth,utm_zone,gpsdatum,utme_rep,utmn_rep,utmz_rep,datumrep,gpserror,aspect,slope,radius_o,radius_u,n_photos,fuelphot,pctburnu,pctburno,precov_l,precov_d,precov_s,predep_l,predep_d,predep_f,a_moss,a_litter,a_duff,a_med_f,a_heavy_,a_soilc,a_sum,a_n,b_pre_co,b_enhanc,b_nvplnt,b_fol_al,b_living,b_coloni,b_sppcom,b_sum,b_n,c_pre_co,c_enhanc,c_fol_un,c_fol_al,c_living,c_chcove,c_coloni,c_sppcom,c_sum,c_n,d_pre_co,d_pre#li,d_pre#de,d_green,d_black,d_brown,d_canmor,d_charht,d_sum,d_n,d_girdl,d_felled,d_tmort,e_pre_co,e_pre#li,e_pre#de,e_green,e_black,e_brown,e_canmor,e_charht,e_sum,e_n,e_girdl,e_felled,e_tmort,tree_grd,tree_fel,tree_mor,s_undr,s_over,s_total,n_undr,n_over,n_total,a_mean,b_mean,c_mean,d_mean,e_mean,cbi_undr,cbi_over,cbi_totl,comment,firenam2,plot_id2
2,-9,NROCK,,NR_GRTE,2000.00,NPS_GRTE,2000 burns,BLIND TRAIL,BT-102,8/28/2002,2002,07/01/2000,526337.0,4759030.0,12,NAD27,526337.0,4759030.0,12,NAD27,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,100.0,100.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2.8,2.1,3.0,3.0,2.5,13.40,5,#NULL!,#NULL!,#NULL!,#NULL!,2.0,1.0,2.0,5.00,3,#NULL!,#NULL!,3.0,3.0,1.5,#NULL!,2.0,1.0,10.50,5,#NULL!,#NULL!,#NULL!,3.00,2.70,2.50,#NULL!,2.1,10.30,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.0,2.5,2.5,#NULL!,3.0,11.00,4,#NULL!,#NULL!,#NULL!,100.0,20.0,100.0,28.90,21.30,50.20,13,8,21,2.68,1.67,2.10,2.58,2.75,2.22,2.66,2.39,"BAD UTM, PSME ? TOO SEVERE TO TELL. VERY ROCKY SITE. MOSTLY ROCKS.",BLIND TRAIL,BT-102
1,-9,NROCK,,NR_GRTE,2000.00,NPS_GRTE,2000 burns,BLIND TRAIL,BT-11,8/27/2002,2002,07/01/2000,526138.0,4766535.0,12,NAD27,526138.0,4766535.0,12,NAD27,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,psme,100.0,100.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2.9,2.8,2.8,#NULL!,2.9,11.40,4,#NULL!,#NULL!,#NULL!,#NULL!,1.0,1.5,1.0,3.50,3,#NULL!,#NULL!,3.0,3.0,.0,#NULL!,1.5,1.0,8.50,5,#NULL!,#NULL!,#NULL!,3.00,2.50,2.50,#NULL!,3.0,11.00,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.0,2.4,1.7,#NULL!,3.0,10.10,4,#NULL!,#NULL!,#NULL!,25.0,5.0,100.0,23.40,21.10,44.50,12,8,20,2.85,1.17,1.70,2.75,2.53,1.95,2.64,2.23,"PSME/SPBE, 15% OF PLOT IS ROCK. ROVER FILE: R082716A",BLIND TRAIL,BT-11
1,-9,NROCK,,NR_GRTE,2000.00,NPS_GRTE,2000 burns,BLIND TRAIL,BT-12,8/27/2002,2002,07/01/2000,525530.0,4766577.0,12,NAD27,525530.0,4766577.0,12,NAD 27,1.0,,#NULL!,#NULL!,#NULL!,#NULL!,abla,100.0,100.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.0,2.8,3.0,3.0,3.0,14.80,5,#NULL!,#NULL!,#NULL!,1.7,2.3,#NULL!,1.7,5.70,3,#NULL!,#NULL!,3.0,3.0,2.6,#NULL!,1.7,1.0,11.30,5,#NULL!,#NULL!,#NULL!,3.00,3.00,3.00,#NULL!,3.0,12.00,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.0,2.3,1.6,#NULL!,3.0,9.90,4,#NULL!,#NULL!,#NULL!,100.0,5.0,100.0,31.80,21.90,53.70,13,8,21,2.96,1.90,2.26,3.00,2.48,2.45,2.74,2.56,"FM 8, ABLA/CARU/SPBE, 60% BARE GROUND, LASE PRESENT",BLIND TRAIL,BT-12
1,-9,NROCK,,NR_GRTE,2000.00,NPS_GRTE,2000 burns,BLIND TRAIL,BT-13,8/27/2002,2002,07/01/2000,526305.0,4766745.0,12,NAD27,526305.0,4766745.0,12,NAD27,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,psme,100.0,100.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.0,3.0,3.0,3.0,3.0,15.00,5,#NULL!,#NULL!,#NULL!,#NULL!,1.7,2.0,1.5,5.20,3,#NULL!,#NULL!,3.0,3.0,#NULL!,#NULL!,1.0,1.3,8.30,4,#NULL!,#NULL!,#NULL!,3.00,3.00,3.00,#NULL!,3.0,12.00,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.0,3.0,3.0,#NULL!,3.0,12.00,4,#NULL!,#NULL!,#NULL!,60.0,10.0,100.0,28.50,24.00,52.50,12,8,20,3.00,1.73,2.08,3.00,3.00,2.38,3.00,2.63,"PSME/SPBE? HIGH PERCENTAGE COVER OF ROCK, APPROX 10%. FUEL MODEL 8. VERY LITTLE NEW TREE SEEDLINGS.",BLIND TRAIL,BT-13
1,-9,NROCK,,NR_GRTE,2000.00,NPS_GRTE,2000 burns,BLIND TRAIL,BT-14,8/27/2002,2002,07/01/2000,525595.0,4766071.0,12,NAD27,525595.0,4766071.0,12,NAD 27,1.0,,#NULL!,#NULL!,#NULL!,#NULL!,plantation,90.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2.0,2.2,1.2,3.0,2.3,10.70,5,#NULL!,#NULL!,#NULL!,2.1,1.6,1.0,1.6,6.30,4,#NULL!,#NULL!,3.0,2.4,2.0,#NULL!,1.0,1.0,9.40,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,#NULL!,#NULL!,100.0,#NULL!,100.0,26.40,.00,26.40,14,0,14,2.14,1.58,1.88,#NULL!,#NULL!,1.89,#NULL!,1.89,"PLOT IS IN OLD CLEARCUT ALSO NEAR TRAIL, ABLA SEEDLINGS (KILLED BY FIRE) PRESENT AND ABUNDANT,, LASE, THISTLE, EPAN ABUNDANT, HEAVILY GRAZED BY COWS, NO INTERMEDIATE/BIG TREES PRIOR TO FIRE",BLIND TRAIL,BT-14
1,-9,NROCK,,NR_GRTE,2000.00,NPS_GRTE,2000 burns,BLIND TRAIL,BT-15,8/27/2002,2002,07/01/2000,526765.0,4766749.0,12,NAD27,526765.0,4766749.0,12,NAD27,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,psme,100.0,100.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.0,3.0,3.0,3.0,2.9,14.90,5,#NULL!,#NULL!,#NULL!,#NULL!,1.5,1.8,1.3,4.60,3,#NULL!,#NULL!,3.0,3.0,2.3,#NULL!,2.8,1.5,12.60,5,#NULL!,#NULL!,#NULL!,3.00,3.00,3.00,#NULL!,3.0,12.00,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.0,3.0,3.0,#NULL!,3.0,12.00,4,#NULL!,#NULL!,#NULL!,95.0,5.0,100.0,32.10,24.00,56.10,13,8,21,2.98,1.53,2.52,3.00,3.00,2.47,3.00,2.67,PSME/ARCO. EVIDENCE OF SHEEP GRAZING. FUEL MODEL 8. ROVER FILE: R082718A,BLIND TRAIL,BT-15
1,-9,NROCK,,NR_GRTE,2000.00,NPS_GRTE,2000 burns,BLIND TRAIL,BT-16,8/27/2002,2002,07/01/2000,525696.0,4765733.0,12,NAD27,525696.0,4765733.0,12,NAD 27,.0,,#NULL!,#NULL!,#NULL!,#NULL!,abla,100.0,100.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.0,1.7,3.0,2.4,2.7,12.80,5,#NULL!,#NULL!,#NULL!,#NULL!,1.3,2.5,.5,4.30,3,#NULL!,#NULL!,3.0,3.0,#NULL!,#NULL!,.5,1.0,7.50,4,#NULL!,#NULL!,#NULL!,3.00,2.50,1.10,#NULL!,2.1,8.70,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.0,2.5,1.0,#NULL!,3.0,9.50,4,#NULL!,#NULL!,#NULL!,100.0,5.0,100.0,24.60,18.20,42.80,12,8,20,2.56,1.43,1.88,2.18,2.38,2.05,2.28,2.14,"ABLA/SPBE/CARU, PLOT ON STEEP SLOPE, SOIL VERY ROCKY-PROBABLY NOT MUCH LITTER AND DUFF PRIOR TO FIRE, HOLLYHOCKS AND PRVI VERY ABUNDANT, SPBE VERY ABUNDANT, SPBE VERY ABUNDANT, CARU SPARSE,",BLIND TRAIL,BT-16
1,-9,NROCK,,NR_GRTE,2000.00,NPS_GRTE,2000 burns,BLIND TRAIL,BT-17,8/27/2002,2002,07/01/2000,527033.0,4766997.0,12,NAD27,527033.0,4766997.0,12,NAD27,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,psme,100.0,100.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.0,2.9,3.0,3.0,3.0,14.90,5,#NULL!,#NULL!,#NULL!,#NULL!,2.4,2.0,1.5,5.90,3,#NULL!,#NULL!,3.0,3.0,#NULL!,#NULL!,1.0,1.8,8.80,4,#NULL!,#NULL!,#NULL!,3.00,3.00,3.00,#NULL!,3.0,12.00,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.0,3.0,3.0,#NULL!,3.0,12.00,4,#NULL!,#NULL!,#NULL!,100.0,15.0,100.0,29.60,24.00,53.60,12,8,20,2.98,1.97,2.20,3.00,3.00,2.47,3.00,2.68,PSME/ARCO. FUEL MODEL 8.,BLIND TRAIL,BT-17
1,-9,NROCK,,NR_GRTE,2000.00,NPS_GRTE,2000 burns,BLIND TRAIL,BT-18,8/27/2002,2002,07/01/2000,525589.0,4765601.0,12,NAD27,525589.0,4765601.0,12,NAD 27,2.0,,#NULL!,#NULL!,#NULL!,#NULL!,abla,100.0,100.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.4,2.0,1.0,3.0,1.2,8.60,5,#NULL!,#NULL!,#NULL!,#NULL!,1.2,2.1,1.0,4.30,3,#NULL!,#NULL!,3.0,3.0,#NULL!,#NULL!,.5,1.0,7.50,4,#NULL!,#NULL!,#NULL!,3.00,1.00,2.50,#NULL!,1.8,8.30,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.0,.0,2.5,#NULL!,1.6,7.10,4,#NULL!,#NULL!,#NULL!,95.0,20.0,100.0,20.40,15.40,35.80,12,8,20,1.72,1.43,1.88,2.08,1.78,1.70,1.93,1.79,"ABLA/CARU, FM 8, HOLLYHOCK ABUNDANT",BLIND TRAIL,BT-18
1,-9,NROCK,,NR_GRTE,2000.00,NPS_GRTE,2000 burns,BLIND TRAIL,BT-19,8/27/2002,2002,07/01/2000,526851.0,4767440.0,12,NAD27,526851.0,4767440.0,12,NAD27,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,mixcon,100.0,100.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2.1,2.6,2.4,3.0,2.9,13.00,5,#NULL!,#NULL!,#NULL!,#NULL!,1.5,1.5,1.2,4.20,3,#NULL!,#NULL!,3.0,2.7,2.0,#NULL!,2.0,1.0,10.70,5,#NULL!,#NULL!,#NULL!,3.00,1.60,2.00,#NULL!,2.5,9.10,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.0,1.4,2.5,#NULL!,2.0,8.90,4,#NULL!,#NULL!,#NULL!,60.0,30.0,100.0,27.90,18.00,45.90,13,8,21,2.60,1.40,2.14,2.28,2.23,2.15,2.25,2.19,"ABLA/SPBE. FUEL MODEL 8. PREFIRE COMPOSITION TREES INCLUDED PICO, PIEN, PSME. ROVER FILE: R082720A",BLIND TRAIL,BT-19
1,-9,NROCK,,NR_GRTE,2000.00,NPS_GRTE,2000 burns,BLIND TRAIL,BT-20,8/27/2002,2002,07/01/2000,525647.0,4765387.0,12,NAD27,525647.0,4765387.0,12,NAD 27,10.0,,#NULL!,#NULL!,#NULL!,#NULL!,abla,100.0,100.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.0,2.5,2.5,3.0,2.5,13.50,5,#NULL!,#NULL!,#NULL!,#NULL!,1.5,2.4,2.0,5.90,3,#NULL!,#NULL!,3.0,3.0,#NULL!,#NULL!,2.0,1.0,9.00,4,#NULL!,#NULL!,#NULL!,3.00,2.50,1.00,#NULL!,3.0,9.50,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.0,3.0,3.0,#NULL!,3.0,12.00,4,#NULL!,#NULL!,#NULL!,100.0,10.0,100.0,28.40,21.50,49.90,12,8,20,2.70,1.97,2.25,2.38,3.00,2.37,2.69,2.50,"FM 8, ABLA/SPBE, CARU IS SPARSE, ROCKY SITE",BLIND TRAIL,BT-20
1,-9,NROCK,,NR_GRTE,2000.00,NPS_GRTE,2000 burns,BLIND TRAIL,BT-21,8/27/2002,2002,07/01/2000,527416.0,4767674.0,12,NAD27,527416.0,4767674.0,12,NAD27,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,40.0,40.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.2,1.0,.4,.7,1.6,3.90,5,#NULL!,#NULL!,#NULL!,#NULL!,1.2,.9,.5,2.60,3,#NULL!,#NULL!,3.0,.0,.0,#NULL!,.2,.0,3.20,5,#NULL!,#NULL!,#NULL!,2.20,.00,2.00,#NULL!,.3,4.50,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.4,.0,1.5,#NULL!,.2,3.10,4,#NULL!,#NULL!,#NULL!,10.0,15.0,40.0,9.70,7.60,17.30,13,8,21,.78,.87,.64,1.13,.78,.75,.95,.82,,BLIND TRAIL,BT-21
