system:index,RdEVI,RdNBR,RdNBR2,RdNDVI,aspect,date,elev,focal_mean_evi_1,focal_mean_evi_2,focal_mean_evi_3,focal_mean_evi_4,focal_mean_ndvi_1,focal_mean_ndvi_2,focal_mean_ndvi_3,focal_mean_ndvi_4,focal_mean_ndwi_1,focal_mean_ndwi_2,focal_mean_ndwi_3,focal_mean_ndwi_4,het_evi_1,het_evi_2,het_evi_3,het_evi_4,het_ndvi_1,het_ndvi_2,het_ndvi_3,het_ndvi_4,het_ndwi_1,het_ndwi_2,het_ndwi_3,het_ndwi_4,lat,lon,median_evi,median_ndvi,median_ndwi,ordinal_day,satellite,slope,.geo
0000d154181fafbb24af,32.15837646938961,40.04083664734649,18.999630184712284,16.56069267018577,232,992156400000,2250,1.5031032951088807,1.5233497708071133,1.4867253149689144,1.4344365734283968,0.5401709079742432,0.5260887145996094,0.5171384811401367,0.5105593800544739,0.1654331386089325,0.1425500512123108,0.11810269951820374,0.10584528744220734,0.20402402815293808,0.2084784581861891,0.24543952009247533,0.28268800234428415,0.032549657532789655,0.04620717081681626,0.053278985025966674,0.05816826677853056,0.04673739490779508,0.06725790180934015,0.08226392383665082,0.08363306658981232,37.6803286657996,-119.48567950872906,1.6951973308240609,0.5645968914031982,0.16913950443267822,160,5,1,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.48568673705242,37.68039227810158]}"
000073a35836f7f2feab,22.662140351466164,22.903725774868807,6.714043190194297,12.13737236215999,298,992156400000,2244,1.5453927287114508,1.5711438410836904,1.6182255745507637,1.6047640557075102,0.5140566229820251,0.5335220694541931,0.5364857912063599,0.5332117080688477,0.10754603147506714,0.15753869712352753,0.16439871490001678,0.15465138852596283,0.1968570156165895,0.2652316381712852,0.25090881240494967,0.24556969228673714,0.03186892493791585,0.047544843615195155,0.0472799789767081,0.046639072310245014,0.047510153010556624,0.05686347265385026,0.06501667097861707,0.06523783526620859,37.681137149555305,-119.48621849789954,1.2768496420047732,0.4775812327861786,0.08947528153657913,160,5,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.48622872597514,37.68100259669513]}"
0000ccb32692d50edd04,21.08413979342174,32.700964914,12.689654815129014,12.751609492725544,0,992156400000,2231,1.4021621759039684,1.436230068313989,1.4217385277943388,1.4496356929369034,0.4929352104663849,0.49583688378334045,0.5061624646186829,0.5113924741744995,0.09505154192447662,0.11031743884086609,0.10590162873268127,0.11507055163383484,0.10501471426747158,0.2311933917166046,0.2853320372060541,0.2729749135105735,0.024479006693584854,0.03820827251950967,0.04499558755563777,0.049232651108837545,0.042712590845834356,0.06508799214243229,0.0770323311401147,0.0821320026614434,37.68005917121436,-119.48918293833714,1.2547892720306515,0.4752640426158905,0.1003962978720665,160,5,1,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.48907383061724,37.67996032144229]}"
0000bfe0c6b843cdc240,16.69477859675419,36.247938645997344,14.699743516133987,10.409604904678345,52,992156400000,2229,1.3490823362684317,1.3111465338302235,1.261331883492329,1.2348754191866036,0.4556655287742615,0.44561678171157837,0.43582162261009216,0.431889146566391,0.030950065702199936,0.02722134068608284,0.015350628644227982,0.012964081950485706,0.2940311010674935,0.26020833728123655,0.25900332277112176,0.2628845784543685,0.05295179634309806,0.06303370048926857,0.06811457201295769,0.06917277988463405,0.06524933901370854,0.08982133114879799,0.08939923020396616,0.08728802050206365,37.68356260082243,-119.4897219275076,1.4329526226734348,0.49219033122062683,0.06040268391370773,160,5,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.48974136777505,37.68364070457515]}"
0000a5585e1e13549278,23.35375454952206,34.83411654434145,15.91143019462207,13.582066588006727,259,992156400000,2216,1.4185992248484691,1.4149157166881943,1.4395794930052577,1.3958371195547699,0.5023444294929504,0.5017746686935425,0.4972570538520813,0.4898092746734619,0.0898052528500557,0.08689149469137192,0.08128808438777924,0.07270528376102448,0.2609764306965083,0.2690995302183439,0.28532629680605437,0.28384706362261436,0.04925844723763061,0.04600897562408311,0.049718316051014094,0.056920438533813636,0.06729461232587938,0.07082447140828836,0.08205375350884468,0.08772352908322725,37.679250687458655,-119.49214737877473,1.5292992912958354,0.5084012150764465,0.05806928128004074,160,5,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.49209997756712,37.67924755390385]}"
00008529e3789d0603ea,20.014491118785877,47.194612772798514,13.750454328438407,9.42249155833064,292,992156400000,2198,1.0511599307241897,1.0575307905795235,1.0588874573765064,1.0475959373143653,0.3909246325492859,0.40080732107162476,0.40327486395835876,0.40056073665618896,-0.06352350860834122,-0.049877360463142395,-0.06110222265124321,-0.061356380581855774,0.13280189148764462,0.19228107995376456,0.19747188310463723,0.2119221802824352,0.037770966455273496,0.059242712540519854,0.05653123292294912,0.06092538877840446,0.04314471535281217,0.0691937499344617,0.07907603038592997,0.08314170871832513,37.67978967662913,-119.4943033354566,1.1824900511654348,0.3692660629749298,-0.028154851868748665,160,5,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.49431648843769,37.67975031067878]}"
0000d94192a0b069464a,-18.633773269572178,-76.89365145604424,0.2608143259387381,-4.73923702207265,90,992156400000,2193,0.8579769302838307,0.9075960499044051,0.9293167928795402,1.0541945608014347,0.35931724309921265,0.3757782280445099,0.37282297015190125,0.38704797625541687,-0.10030259937047958,-0.07974772900342941,-0.0500885471701622,-0.04320142790675163,0.08218027202627894,0.15425444496132973,0.19149461738239826,0.2406207613341162,0.01508222054019543,0.039239276655465664,0.05281259082259461,0.0679278502647136,0.037710394094743686,0.0614846162319314,0.07825802444445079,0.0850895925840845,37.67871169828818,-119.49618979755327,0.821360153256705,0.34634801745414734,-0.10152740031480789,160,5,1,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.49610239666451,37.67870686169976]}"
00000fe276ede13f0f34,9.25821508480229,20.61934787720534,10.79487035279848,4.984178603701933,135,992156400000,2204,0.9144602942338669,0.9621919837550683,1.023225508148403,1.0307820080285282,0.3496604859828949,0.3684491217136383,0.3735319674015045,0.37696895003318787,-0.15762484073638916,-0.12217595428228378,-0.09804688394069672,-0.08279243856668472,0.16774481181847467,0.20607509557362222,0.2227937729322193,0.21913359965910362,0.0342745799136307,0.058330336135009125,0.06248522524260455,0.059878871846432896,0.04865500499497853,0.08656127712461992,0.08689859968680404,0.08649091704387886,37.6803286657996,-119.49565080838279,0.8784940102681118,0.34356024861335754,-0.14532126486301422,160,5,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.4957226784133,37.68043239221685]}"
0000e730aabf51c48d8d,22.6579984394302,17.50111409196846,4.192806703905651,10.504340084488584,16,992156400000,2197,1.4877632608081277,1.5778727974760574,1.6297511846330197,1.6039227568334158,0.5164570808410645,0.5276505947113037,0.52960205078125,0.5270023345947266,0.12960994243621826,0.15177878737449646,0.17422537505626678,0.17279398441314697,0.2195751054645369,0.27728401875757214,0.2928874610686455,0.30209623942272734,0.036487498813657725,0.05212704156211391,0.08395149266264243,0.09245113611514393,0.05134192406989575,0.06985276891958858,0.09023674499485784,0.10039311702113335,37.6660454527821,-119.50319665676939,1.6256853274615821,0.5655694007873535,0.20208576321601868,160,5,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.5033230768141,37.66606093049297]}"
00008e94e76da88d5fe6,16.56503744533073,42.317361588622596,12.929719467875682,8.448192930037168,128,992156400000,2203,1.0863850782639581,1.2454826919658835,1.2828183251453835,1.3184589197769196,0.40599578619003296,0.4491633176803589,0.4704310894012451,0.47610998153686523,-0.04087597131729126,0.015150472521781921,0.027781153097748756,0.038460876792669296,0.20561651474171805,0.35528618207449414,0.3512594637271948,0.33076799175503946,0.06249598268598434,0.08330076851923814,0.0791308338106994,0.07845052711990881,0.06527372411495704,0.09969776975211436,0.10685233231135387,0.10641561393625044,37.67116584990158,-119.49942373257609,1.069838056680162,0.39245930314064026,-0.0853722020983696,160,5,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.49946892983081,37.67112576401659]}"
