system:index,alarm_date,cbi_over,cbi_over_t,cbi_tot,cbi_tot_t,fire_name,id,source,.geo
0000666b02f92b9d47ae,1056351600000,0.28,,,,WHISKEY,337,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.60448466002974,37.84509572935869]}"
0000a9a8ea114c778a28,929343600000,0.68,,,,Dark,125,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.60489212076803,37.84304846335369]}"
00004867de4ac1a81a55,929343600000,1.63,,,,Dark,111,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.6048813403996,37.84235486728738]}"
0000ce7e6e1f4ccc0a21,929343600000,0.95,,,,Dark,102,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.60557362295359,37.841814216596816]}"
00000f465cc42dd12e3f,929343600000,1.6,,,,Dark,122,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.6065552038601,37.84177717088252]}"
0000f2dae3e10907cb0e,929343600000,1.39,,,,Dark,121,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.60721679441119,37.8420751979347]}"
000026423a467e197c3e,929343600000,0.88,,,,Dark,110,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.61766643534963,37.83861565339496]}"
0000faca00e2cbb6e145,929343600000,1.14,,,,Dark,101,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.61798726749966,37.8411648884447]}"
00005fb0e56417534540,929343600000,1.54,,,,Dark,130,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.61871068855416,37.83097378268236]}"
00006662eed2bf9d096d,929343600000,0.4,,,,Dark,131,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.61931265451614,37.83100094199131]}"
0000adae504de0571e00,929343600000,0.86,,,,Dark,132,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.62078151332005,37.83074028374226]}"
00005397f59f151042ce,929343600000,0.7,,,,Dark,120,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.6194690592373,37.82896732363939]}"
00003d0701a6657db80e,929343600000,0.53,,,,Dark,124,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.61906819635269,37.83009628641773]}"
0000a8ade293a5bb7d9d,929343600000,1.34,,,,Dark,123,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.61713772397856,37.82970398712772]}"
00004cc750ee56933edd,929343600000,1.06,,,,Dark,112,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.61601907844062,37.82984418411859]}"
0000d6d4e1433ec3305b,929343600000,1.65,,,,Dark,115,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.6153684945192,37.830016325986485]}"
0000dc1faf7b123ebd1f,929343600000,0.33,,,,Dark,119,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.61937909239394,37.836667270364096]}"
00002ea9050de942935d,929343600000,1.43,,,,Dark,116,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.61679585082969,37.83815923457241]}"
00007fc9d247ad93a8a1,929343600000,1.66,,,,Dark,113,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.61792372940373,37.83589947816906]}"
000010d7660327144f99,929343600000,2.09,,,,Dark,104,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.61670965978938,37.83671761653638]}"
00007183520044e7b3d8,929343600000,1.11,,,,Dark,114,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.61245808928139,37.83279319681962]}"
000035e041210b65719e,929343600000,1.73,,,,Dark,105,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.61460801462113,37.83148395929453]}"
0000f96efa08e4bdd607,929343600000,1.36,,,,Dark,118,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.61347187258396,37.83051799036646]}"
0000bcdb237506b471e2,929343600000,2.01,,,,Dark,129,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.61280039076078,37.830420256890015]}"
00008a3a5bb6e3560d65,929343600000,1.99,,,,Dark,128,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.61276845517823,37.82916125023559]}"
000009efe3fabc8a6998,929343600000,1.34,,,,Dark,107,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.61509327273211,37.82634151211878]}"
0000a9f8c552be725d5a,929343600000,0.91,,,,Dark,126,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.61370348097951,37.82507480774851]}"
0000b8767f6c522e17e3,929343600000,1.79,,,,Dark,103,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.61296996656888,37.826050741668]}"
00004dfcedb1869007b6,929343600000,2.25,,,,Dark,127,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.61103054971235,37.82801036887146]}"
00009e6a64145182050e,929343600000,1.65,,,,Dark,108,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.61327442769851,37.82437697910729]}"
0000df670895d78dd1c2,929343600000,0.59,,,,Dark,117,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.6152314860637,37.825204878979726]}"
0000313a10a23ea8bffb,929343600000,0.59,,,,Dark,109,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.61689103127433,37.825681627477124]}"
0000ed6a8b606073a150,929343600000,0.46,,,,Dark,106,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.61610012554796,37.825514479416086]}"
000042f0fe55fe2036f1,1028185200000,1.79,,,,PW-3,264,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.72914363022755,37.7934253625077]}"
0000b3eb78a3b95155d3,1028185200000,0.13,,,,PW-3,252,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.7336514541401,37.79157276042186]}"
0000c1b32696695d60f1,1028185200000,1.61,,,,PW-3,265,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.73943898495376,37.79270879262883]}"
00005f585250114994e0,1028185200000,0.51,,,,PW-3,253,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.7345088065044,37.796346516473854]}"
000007116bd2ccb5b2f3,1028185200000,0.29,,,,PW-3,270,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.74045093861731,37.797046392212756]}"
0000df8d43e208fc43c7,1056351600000,0.0,,,,TUOLOMNE,332,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.710300966332,37.83242609345952]}"
0000a4a1746f5ab71eda,1056351600000,2.22,,,,TUOLOMNE,329,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.71210960310464,37.83372702956839]}"
000016e5117f50ce9fef,1056351600000,0.0,,,,TUOLOMNE,334,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.71795067921917,37.833763534385184]}"
00003c561c0a4da56c13,1056351600000,0.85,,,,TUOLOMNE,330,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.71303764500148,37.84013923591945]}"
0000e11f3946736f32c6,1056351600000,2.5,,,,TUOLOMNE,323,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.71153144312687,37.83934495872713]}"
0000ddd0892872c8f1a5,1056351600000,0.28,,,,TUOLOMNE,316,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.71235388006994,37.83698325055927]}"
0000d8bcc6f140d6670d,1056351600000,2.13,,,,TUOLOMNE,328,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.70928319037597,37.83752250687641]}"
0000462c8bb6f968f0a6,1056351600000,0.0,,,,TUOLOMNE,335,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.71510264525074,37.84222714670065]}"
000050fde85481b226a8,1056351600000,1.45,,,,TUOLOMNE,331,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.71779950623551,37.83985820165625]}"
0000fe41fba469b18d1a,1056351600000,2.19,,,,TUOLOMNE,326,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.71861460289419,37.845344864188654]}"
0000dd9189e37fd04f78,1056351600000,2.78,,,,TUOLOMNE,321,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.7171244996419,37.84839781965203]}"
00004c977d6c433e098c,1056351600000,1.85,,,,TUOLOMNE,325,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.71861881488357,37.84855254183788]}"
0000c4a27f928ee01e37,1056351600000,2.55,,,,TUOLOMNE,320,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.73140637435357,37.83879541755277]}"
0000fdb0a958cbab1219,1056351600000,2.6,,,,TUOLOMNE,315,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.73181926788565,37.8395156948166]}"
00001a0dcd865f0a8817,1056351600000,2.78,,,,TUOLOMNE,319,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.73247372324853,37.839392379685584]}"
000020993184d5e42816,1056351600000,2.75,,,,TUOLOMNE,318,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.7332246236195,37.84372705902918]}"
00000f5bb694364a5a85,1056351600000,2.78,,,,TUOLOMNE,317,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.73224222062329,37.84389403303773]}"
0000887808a239d8da24,1056351600000,2.13,,,,TUOLOMNE,327,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.73020701678495,37.843860155377385]}"
000089d4049da4e4bfc6,1056351600000,2.5,,,,TUOLOMNE,324,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.7249077308422,37.84158611721441]}"
0000b744ce3dcbe19115,1056351600000,0.0,,,,TUOLOMNE,333,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.72158782109136,37.84122139384388]}"
00008cb2413525f44bbe,1056351600000,2.72,,,,TUOLOMNE,322,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.72650613745941,37.840251583764314]}"
0000b7f01d7109108fc4,1028185200000,0.74,,,,PW-3,255,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.75020987824348,37.801756720199315]}"
0000b3a1a50ac798a679,1028185200000,,,,,PW-3,244,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.75435067013736,37.80194831323406]}"
00001fe816141dc87ff1,1028185200000,2.73,,,,PW-3,245,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.76209733625063,37.80412770745079]}"
000059481dbdf74fff82,1028185200000,2.57,,,,PW-3,250,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.76344154301643,37.80393399244226]}"
0000020f93be1deeee45,1028185200000,2.4,,,,PW-3,246,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.76414670360329,37.80243971621845]}"
00004eef0fa542312356,1028185200000,2.78,,,,PW-3,247,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.76132737670225,37.8002261599116]}"
00006846239dfa028c08,1028185200000,2.55,,,,PW-3,248,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.76157491507286,37.79803078821299]}"
000087717416acc25155,1028185200000,,,,,PW-3,243,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.75130009975676,37.800839209566035]}"
00008a4a693948a5432b,1028185200000,,,,,PW-3,249,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.7510521117666,37.799970973391154]}"
0000aa5e4099b1ab4d14,1028185200000,0.54,,,,PW-3,254,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.74572765295868,37.80154593421604]}"
00001e40fdfb682694d9,1028185200000,,,,,PW-3,242,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.74783410218488,37.798325074170826]}"
0000eeb218fc5f4610fb,1028185200000,1.02,,,,PW-3,241,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.7441542102582,37.79370733402767]}"
000049eb4197a9077db8,1028185200000,,,,,PW-3,272,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.74385994858196,37.787289618152954]}"
00007bbd019ff55f7bbb,1028185200000,0.29,,,,PW-3,276,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.74484865431972,37.785779829461696]}"
0000ba0831ff0d8a2266,1028185200000,0.28,,,,PW-3,275,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.74720157531688,37.78523840223598]}"
000005a2c2e959384698,1028185200000,1.08,,,,PW-3,251,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.74820854269298,37.782998300480585]}"
0000fe3675dd0f89dddf,1028185200000,0.0,,,,PW-3,274,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.75154394958496,37.78384853151625]}"
0000020bcb974c36a7ec,1028185200000,,,,,PW-3,273,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.75210243280749,37.78329485154828]}"
0000aecfbd4412ea9a1f,1028185200000,0.13,,,,PW-3,256,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.75553208263297,37.782097379542165]}"
00004ce02989516276f9,1028185200000,0.84,,,,PW-3,257,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.76886790456864,37.77864005757043]}"
000007add6ec3b17f925,1028185200000,1.57,,,,PW-3,268,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.78561781719195,37.78753513443315]}"
0000ee3618b225070a79,1028185200000,2.15,,,,PW-3,261,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.78512792967032,37.78870006506451]}"
00001fb5ad149fce565a,1028185200000,1.31,,,,PW-3,262,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.785425482502,37.784530160636194]}"
00008ef6b203e002b069,1028185200000,1.35,,,,PW-3,269,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.78446336195852,37.78400325880581]}"
0000e2e19dc525b65a65,1028185200000,1.54,,,,PW-3,263,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.78580772366058,37.78231354010099]}"
0000084136db9bedc13f,1028185200000,,,,,PW-3,277,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.768489501141,37.77701803307242]}"
0000a3cfb1b1271f2bea,1028185200000,0.28,,,,PW-3,258,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.7686434316012,37.77627554826201]}"
00008879679fb31d5f3c,1028185200000,1.42,,,,PW-3,266,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.77110439871741,37.77286576144196]}"
0000e4167930757081db,1028185200000,0.68,,,,PW-3,240,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.76580474807321,37.77290917640268]}"
0000716a464b8ecd7ff9,1028185200000,0.36,,,,PW-3,259,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.7747991412223,37.76785002747813]}"
0000093ea5cae18db6aa,1028185200000,0.18,,,,PW-3,278,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.75836825908559,37.77410168601539]}"
00004e83ab27dac620cb,1028185200000,0.25,,,,PW-3,239,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.76284474647922,37.77237490454253]}"
00008738509b6652bd94,1028185200000,0.34,,,,PW-3,279,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.75824234158513,37.77560039455992]}"
00003a4dc74614e2d947,1028185200000,0.17,,,,PW-3,271,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.75004784395396,37.77993681659238]}"
00001f7570f40f3c3566,1028185200000,0.0,,,,WOLF,314,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.65599994585111,37.78378889863445]}"
00007b74d22659836204,1056351600000,0.58,,,,WHISKEY,369,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.5213714220147,37.80970752397136]}"
0000ee8dc6cb29bf7ea2,1056351600000,1.05,,,,WHISKEY,370,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.52213893882463,37.808564710365715]}"
000004165c790376f1c7,1056351600000,0.48,,,,WHISKEY,368,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.52452238318413,37.80984728074144]}"
000010ebdde917d1564b,1056351600000,0.63,,,,WHISKEY,367,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.52321930194316,37.80893805630694]}"
0000652264f3e564c513,1056351600000,1.03,,,,WHISKEY,362,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.52686110730237,37.810815374617746]}"
00003af952530b54f4cd,1056351600000,1.43,,,,WHISKEY,345,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.59998819666488,37.84163583059657]}"
00008c430a40bc5eedac,1056351600000,1.88,,,,WHISKEY,347,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.58567241208809,37.8514305356969]}"
00006ec0a40703c50a6f,1056351600000,0.68,,,,WHISKEY,344,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.58595811938964,37.85245149876986]}"
000021df6a642ba55a38,1056351600000,2.42,,,,WHISKEY,351,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.58847504566174,37.851305870399464]}"
00006af47feb823fa8df,1056351600000,2.85,,,,WHISKEY,359,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.58855701713645,37.852349327759455]}"
0000cf276c61c9da24df,1056351600000,2.94,,,,WHISKEY,360,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.58812324982394,37.85326896157119]}"
000090bdbb8f778cd4ca,1056351600000,2.88,,,,WHISKEY,361,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.58865063901911,37.85405032126616]}"
0000116f9b2316903ecc,1056351600000,2.76,,,,WHISKEY,358,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.58926162127754,37.85527137160466]}"
0000af57e4d0fa1f2b46,1056351600000,2.9,,,,WHISKEY,364,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.5908291011956,37.85362394200298]}"
0000047694e44c0e4041,1056351600000,1.38,,,,WHISKEY,350,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.58750681266714,37.84864191784708]}"
0000197581609d993a83,1056351600000,1.1,,,,WHISKEY,346,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.59690108310757,37.84529929420764]}"
00006ba2a0fd444bad56,1056351600000,0.78,,,,WHISKEY,339,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.60049367485786,37.84631931760546]}"
00000b4794383fddcabf,1056351600000,0.48,,,,WHISKEY,366,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.59861048876442,37.847703515466414]}"
00002c90204557e804e1,1056351600000,1.13,,,,WHISKEY,348,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.60248158414694,37.849852692952204]}"
0000e9c08a3958bba4c8,1056351600000,0.6,,,,WHISKEY,365,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.60325659229194,37.84991665536408]}"
000025aa0a898bb335f7,1056351600000,2.88,,,,WHISKEY,353,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.59132813690825,37.858460794992055]}"
00001a8d856162b04d2b,1056351600000,1.18,,,,WHISKEY,349,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.59098996571443,37.85626959181326]}"
000022c63e2eae39574f,1056351600000,2.15,,,,WHISKEY,352,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.59037166710051,37.85711219707132]}"
0000dd527863565d5993,1056351600000,0.35,,,,WHISKEY,340,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.58781962393452,37.856934044333045]}"
0000d8c20290c0aa1709,1056351600000,0.43,,,,WHISKEY,343,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.58765607277596,37.86005539479037]}"
0000965eae814a76376d,1056351600000,2.94,,,,WHISKEY,357,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.5867218945376,37.861292391551906]}"
0000273195c2bd6027ad,1056351600000,2.18,,,,WHISKEY,354,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.58500161445497,37.86117699696055]}"
000057231a07922cad62,1056351600000,2.94,,,,WHISKEY,356,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.58587478794458,37.86209494754972]}"
00000412c3db9d8b1f19,1056351600000,1.58,,,,WHISKEY,355,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.58615170945174,37.86318818775201]}"
0000f4b4f92e7208d49d,1056351600000,0.8,,,,WHISKEY,341,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.57877720463196,37.867485961479886]}"
0000e8b0a9628a9a5da1,1056351600000,0.0,,,,WHISKEY,338,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.5764540698768,37.871276342202925]}"
00007f8124f62d629d05,1056351600000,0.85,,,,WHISKEY,342,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.57809025771984,37.8699519630893]}"
0000e7868775bd488dd5,1022914800000,1.62,,,,Palisade,36,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.541282812482,37.05605317019078]}"
0000f094c951ac6376f2,1022914800000,2.26,,,,Palisade,33,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.53664553215346,37.05530200562366]}"
00004457a8e8f3281cd2,1022914800000,0.34,,,,Palisade,9,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.53631637775042,37.05236787087306]}"
0000927bbdd071cc3347,1022914800000,,,,,Palisade,20,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.54172700007123,37.054109515181985]}"
0000b46743b599c8c83a,1022914800000,,,,,Palisade,27,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.54287449175636,37.05413067832891]}"
0000c08a26a61c3982a5,1022914800000,1.74,,,,Palisade,8,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.54889095059033,37.050816591555176]}"
00003b9a93d0a0ad09cf,1022914800000,0.9,,,,Palisade,35,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.54888817283599,37.0528897230207]}"
00005543efe5b5c2499b,1022914800000,1.0,,,,Palisade,19,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.55386196769186,37.0530501355812]}"
00007c9364bb073f84d0,1022914800000,0.64,,,,Palisade,11,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.55468102574719,37.052408482678196]}"
0000f10b0df05dfb20e6,1022914800000,0.4,,,,Palisade,15,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.55583752004215,37.052871061797035]}"
0000b266b0d9f97f237f,1022914800000,2.0,,,,Palisade,22,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.55296350701542,37.0525571254457]}"
00005c02267b925cbadf,1022914800000,0.54,,,,Palisade,29,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.55263119798077,37.05280483033862]}"
000096fd65533da296c0,1022914800000,0.86,,,,Palisade,16,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.55263778693843,37.04982129064369]}"
000013c3cef96261612a,1022914800000,,,,,Palisade,3,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.56224359907935,37.053778506792426]}"
0000052bddd5483576c9,1022914800000,0.94,,,,Palisade,26,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.55750659446544,37.05420121764003]}"
0000ff115944d35abbb9,1022914800000,2.94,,,,Palisade,30,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.54671071117428,37.04922256118722]}"
0000eaaf5c6e07217d19,1022914800000,2.4,,,,Palisade,23,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.54567472237521,37.04970473858073]}"
0000763056703393af77,1022914800000,0.0,,,,Palisade,37,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.53863371563278,37.04795734800772]}"
0000b7f522d9e24616c4,1022914800000,2.63,,,,Palisade,24,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.53697618430542,37.05162924939702]}"
00000371b54ebb0d82fa,1022914800000,,,,,Palisade,6,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.52897064358955,37.052246271477834]}"
000023e8cb558f853eed,1022914800000,2.57,,,,Palisade,25,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.52500513911602,37.05413596717499]}"
00007f9b5ac504b8162f,1022914800000,2.57,,,,Palisade,17,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.52398005395162,37.05404996719893]}"
0000aaf68fd8fd9b3a17,1022914800000,2.97,,,,Palisade,31,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.52218649131059,37.053775506222074]}"
000068b517a843818ee6,1022914800000,0.62,,,,Palisade,13,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.52165246814141,37.05518844689006]}"
0000f026ab4ac773a1c3,1022914800000,1.21,,,,Palisade,10,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.51818477281148,37.052736057339885]}"
0000455b99ffedc4b4c7,1022914800000,0.88,,,,Palisade,4,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.51586741201247,37.05326137644161]}"
0000075edf5cdfb20321,1022914800000,0.0,,,,Palisade,7,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.51580339318444,37.05512798407464]}"
00004022bbc417d56711,1022914800000,0.92,,,,Palisade,12,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.51664687604598,37.05569408668867]}"
0000044c84faed6d1b9a,1022914800000,,,,,Palisade,21,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.51225112520416,37.05520027449397]}"
00002df584860a69c01c,1022914800000,0.0,,,,Palisade,5,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.51636228783681,37.05890651634996]}"
0000a6743a5f3e715b6f,1022914800000,,,,,Palisade,28,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.52416348445578,37.05703107517359]}"
0000783b7bf62cc169bc,1022914800000,,,,,Palisade,32,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.5260973273199,37.05700625976924]}"
0000a31d69f21a9dc86d,1022914800000,1.3,,,,Palisade,18,zhu2006,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.53257119463704,37.05402062000064]}"
