system:index,RdEVI,RdNBR,RdNBR2,RdNDVI,aspect,date,elev,focal_mean_evi_1,focal_mean_evi_2,focal_mean_evi_3,focal_mean_evi_4,focal_mean_ndvi_1,focal_mean_ndvi_2,focal_mean_ndvi_3,focal_mean_ndvi_4,focal_mean_ndwi_1,focal_mean_ndwi_2,focal_mean_ndwi_3,focal_mean_ndwi_4,het_evi_1,het_evi_2,het_evi_3,het_evi_4,het_ndvi_1,het_ndvi_2,het_ndvi_3,het_ndvi_4,het_ndwi_1,het_ndwi_2,het_ndwi_3,het_ndwi_4,julian_day,lat,lon,median_evi,median_ndvi,median_ndwi,satellite,slope,.geo
0000343d391393165adf_11,6.198605035271343,4.9302576384809536,2.0329260379023646,1.6072079038392608,24,1279350000000,2383,1.7939659405898836,1.733013836804247,1.67648656763099,1.6602756470858742,0.6468853950500488,0.6386386156082153,0.6253215074539185,0.6183592081069946,0.2344440370798111,0.2246118187904358,0.2055216133594513,0.20481708645820618,0.15619995361216724,0.18592155266556631,0.19224384648767595,0.21062006234381792,0.019147195055306716,0.02821009351190435,0.04155934318636242,0.053446876540335156,0.030371282383864766,0.048050893820398816,0.06586512542079888,0.08113470056891683,197,36.76835898936146,-118.73837102387003,1.8172995841582584,0.6624451875686646,0.23827576637268066,5,19,
0000343d391393165adf_12,9.385573257907245,7.597871391082672,4.050721583443067,5.059753259594134,342,1279350000000,1981,1.7520730411162622,1.7155449606736102,1.7025050408176137,1.7404474875708908,0.62162184715271,0.6274594664573669,0.623985230922699,0.6273105144500732,0.23969057202339172,0.2516270875930786,0.2445385456085205,0.24883247911930084,0.20109486048844832,0.20104498858587222,0.216334114918763,0.2390365658893876,0.0417112522205984,0.04310893465777546,0.05191317197858406,0.05472969227321291,0.05683395174818942,0.074570373725229,0.09925293047303145,0.10996491730075104,197,36.78560664281655,-118.7230098325116,1.7304270462633453,0.630327045917511,0.2524449825286865,5,14,
0000343d391393165adf_13,9.879090756056593,7.829849623197906,3.6847272610774913,4.2265329196364405,159,1279350000000,2184,1.4796111922144841,1.5430043417261339,1.5307200022879515,1.500371747547114,0.5878499746322632,0.5973843932151794,0.5901612639427185,0.582068920135498,0.19086085259914398,0.21099801361560822,0.21716561913490295,0.20567789673805237,0.20182532389183527,0.2522414821695754,0.3036283324551694,0.2876862009952047,0.05465308427264027,0.06802599625794928,0.09259007748494312,0.09387264333572948,0.08286787135085708,0.11057238043500903,0.1394493968795127,0.133799002794097,197,36.77671332150377,-118.70522318988603,1.480930720783765,0.5620731115341187,0.12011439353227615,5,10,
0000343d391393165adf_15,14.039876406804115,5.237547572084916,4.25440867693748,4.561424123709397,354,1279350000000,1923,2.0668105306319653,2.0328976221743353,2.0072113439427484,1.9505577418550464,0.7079066634178162,0.6977294087409973,0.6859813928604126,0.6759116649627686,0.42196840047836304,0.4054718613624573,0.38965028524398804,0.37509477138519287,0.1130007814307008,0.17630043746519608,0.23047391610162798,0.22190463958373352,0.011964087389546857,0.02257930192931082,0.03447220677112699,0.04119789129418784,0.018236394389122938,0.04407103137770631,0.07442408813449038,0.08996098258302983,197,36.789918556180325,-118.77906470624065,1.9871799664705916,0.6878272891044617,0.4201969504356384,5,21,
0000343d391393165adf_16,5.65422370317507,3.524223186739249,0.34199894744074705,3.317967809989882,72,1279350000000,2237,1.9974589212514664,1.9171287235704892,1.8757421611822402,1.8825428860671138,0.7001069784164429,0.679057776927948,0.6700762510299683,0.6705957651138306,0.4363718628883362,0.3989810347557068,0.3840598165988922,0.3825567960739136,0.20117084700362878,0.22731907159292708,0.23598244641619004,0.22441780241931286,0.0374622388552488,0.04754254361128612,0.048764016131157106,0.047165867736156095,0.08459789672944687,0.1067411568929691,0.1116933820610256,0.10625529231096156,197,36.76593353809434,-118.69767734149943,2.077788987154695,0.7181793451309204,0.48515671491622925,5,23,
0000343d391393165adf_17,7.4126543001247684,11.46864033755252,3.387842327412944,5.8611408326922385,90,1279350000000,1918,1.5052776569508377,1.4800671387958815,1.4667841722411892,1.4903423733446617,0.5689231753349304,0.56270432472229,0.5507956147193909,0.5475099086761475,0.15338461101055145,0.13811883330345154,0.11720874905586243,0.11211582273244858,0.1280498779026326,0.1882010025868801,0.18197204158984537,0.20881486678834965,0.046415446914042875,0.054072647683831535,0.055802907850548505,0.059656460994344976,0.04208298954580471,0.06206698066623893,0.06668310402537836,0.06813388616542751,197,36.794230469544104,-118.74591687225664,1.4564251800276293,0.5558711290359497,0.15257592499256134,5,7,
0000343d391393165adf_18,23.810529129192023,15.028051533038258,6.929188205253769,9.790731814892322,344,1279350000000,1559,1.852348410669605,1.7831479010725184,1.7748014170098512,1.7763398712814222,0.6375508904457092,0.625477135181427,0.6207556128501892,0.620683491230011,0.28751662373542786,0.2490977793931961,0.2322794497013092,0.22725123167037964,0.16072367179023525,0.2620969455882609,0.28292294837623194,0.30369870297054136,0.017820712325372544,0.05165285889539123,0.06500775871400273,0.07095221692580772,0.030344306711905644,0.07313484477619367,0.09358957768563801,0.09897933021028031,197,36.78506765364608,-118.67611777468055,1.9130941965587636,0.6606243848800659,0.32282859086990356,5,16,
0000343d391393165adf_19,14.52801332724199,11.380611212553173,5.46616323941775,7.24791805429471,20,1279350000000,1991,1.4512819363776228,1.48379111982333,1.587793110811361,1.638264903114353,0.5496424436569214,0.5614013671875,0.5846573114395142,0.5945684909820557,0.12315607070922852,0.128194659948349,0.1693367063999176,0.18975135684013367,0.15607296842910054,0.22135442907443853,0.25949735269137736,0.25850751667330607,0.028546596490347808,0.047790484328970026,0.058537732939241194,0.06264709375451613,0.03861752442546452,0.0645987102436087,0.09532417087166463,0.10555264518567448,197,36.78506765364608,-118.73378961592103,1.4738430583501005,0.5616000294685364,0.12305732816457748,5,25,
0000343d391393165adf_20,-1.2043797922263613,8.818468384962898,6.599244104824146,1.8174243746102914,89,1279350000000,2193,1.316266403587589,1.3189929260675857,1.33024457593522,1.3596031555956676,0.489143431186676,0.4779873490333557,0.48640602827072144,0.5031708478927612,0.04164527356624603,0.026792949065566063,0.060366228222846985,0.08194692432880402,0.19787421829053972,0.2516468932003387,0.26303999112496385,0.27127256946895395,0.08057258785053842,0.0998444387484803,0.10263275150749812,0.10089318409459425,0.08348810271860072,0.09819301636335888,0.11133807647058647,0.11863552726545054,197,36.77671332150377,-118.73513708884721,1.281657018813314,0.5147112011909485,0.08678655326366425,5,35,
0000343d391393165adf_21,11.51772156612706,11.552916637821664,4.208684638708008,6.975191083480671,0,1279350000000,1970,1.7764512083062753,1.8361790089195436,1.8207711640643065,1.81106324755186,0.6524533033370972,0.6557034850120544,0.6513048410415649,0.6497476696968079,0.3120756447315216,0.31554651260375977,0.3023151159286499,0.302925705909729,0.24583863854409388,0.283784365576248,0.27710792583841937,0.26510829648516976,0.04750573948099655,0.05907712296965063,0.05743193801772277,0.05742285388063875,0.0933417561482583,0.10641959938892243,0.1124659646422266,0.10754725438329665,197,36.78587613740179,-118.72193185417065,1.8352059925093633,0.6330674290657043,0.26334983110427856,5,16,
0000343d391393165adf_22,6.839494821166502,9.485700712240174,4.167243974182232,6.236450554591061,332,1279350000000,1754,1.7471691165277192,1.813054821433227,1.849088240836921,1.8504661902737904,0.6193852424621582,0.6352130174636841,0.64406418800354,0.6473038792610168,0.24076099693775177,0.2396765500307083,0.2545204162597656,0.26256921887397766,0.17172467631511226,0.1889097034351142,0.20539834221802786,0.21870939259643785,0.028759301015564176,0.032830287735927076,0.03496392736930935,0.03760396526398287,0.050562670883313406,0.05837793459814692,0.06721079027690793,0.07493051947913436,197,36.79315249120316,-118.7170809516364,1.6100405679513186,0.5969827771186829,0.2183908075094223,5,7,
0000343d391393165adf_23,-0.49049401077046034,4.836572280991656,2.631751024630898,2.441138084326161,17,1279350000000,1686,1.859350781551443,1.9334477477795895,1.9207581040375223,1.899258222666921,0.6596410274505615,0.663004457950592,0.6556838154792786,0.646900475025177,0.264847993850708,0.27735039591789246,0.27944618463516235,0.26574912667274475,0.1717933911983469,0.21057834938216752,0.20956934046884731,0.24195304567919637,0.023448715776163608,0.026524597579319548,0.027369044727280592,0.03387363986619755,0.03660951205539273,0.05031187274867461,0.04894213526404697,0.0643671230850551,197,36.79342198578839,-118.73783203469957,1.7275842375785266,0.6033797264099121,0.21460843086242676,5,4,
0000343d391393165adf_25,15.156801850316162,16.19502152004716,6.3669470254321645,8.026411345929555,355,1279350000000,2117,1.4448141400931331,1.3390981959456656,1.3370026328839555,1.3451981324197408,0.5459825992584229,0.520332932472229,0.5095258951187134,0.5093994736671448,0.12579677999019623,0.10030302405357361,0.08992204815149307,0.0927390307188034,0.21744645732678414,0.20768222901770678,0.22821942610235488,0.28181173475743015,0.050057681438702324,0.06359474081185668,0.07447221143558205,0.08468314223115257,0.07285426261125615,0.07504371761727067,0.08860696120913557,0.10672939443667742,197,36.77806079442995,-118.72893871338678,1.4579700034879663,0.5506072640419006,0.16378681361675262,5,12,
0000343d391393165adf_26,23.736967364445608,20.14626480818108,9.071204487195322,11.91174829813291,66,1279350000000,1683,1.853003366333016,1.875704600395399,1.9301923578016533,1.9480766436817212,0.6710431575775146,0.6764222383499146,0.682701587677002,0.6832914352416992,0.2745282053947449,0.3055126368999481,0.33063119649887085,0.34227168560028076,0.16410194065322606,0.14883372314589283,0.16746082434038662,0.1713946310494736,0.022308438818637814,0.019038085057174206,0.021208246092684818,0.020357168519826527,0.05215640177749205,0.059645406007534915,0.06766637054420395,0.06333817186646044,197,36.79692541539646,-118.72597427294919,1.772674170781298,0.6376982927322388,0.2236482799053192,5,20,
0000343d391393165adf_28,8.30600583521501,15.56150535986378,4.682041773426551,6.240682592450139,237,1279350000000,2303,1.5142531409826772,1.5893366082449376,1.6323529235277807,1.6277047649036331,0.5593268871307373,0.5845165252685547,0.588154673576355,0.5741217136383057,0.1634819656610489,0.18518173694610596,0.19222982227802277,0.18152384459972382,0.1513152997342988,0.17762767671663973,0.20564028833920442,0.23968078191546668,0.03530764583506956,0.03800487917076116,0.0431670108306481,0.06507820284220245,0.04036908906274287,0.05998457204659473,0.07185626194500314,0.09115877154968517,197,36.77240140814,-118.74052698055192,1.5495381271508784,0.5793082118034363,0.1807228922843933,5,21,
0000343d391393165adf_29,1.789774382870509,7.690023236169671,2.798110756042904,2.6807328877471663,51,1279350000000,1864,1.3913670767545394,1.312248446183073,1.315433073892627,1.34077044372675,0.5308438539505005,0.513137698173523,0.5070693492889404,0.5139327049255371,0.10658898949623108,0.07726966589689255,0.07704616338014603,0.09044553339481354,0.13228942933217483,0.22818972821354708,0.25736345262834026,0.29747533954713573,0.020560621867208247,0.058197646232355835,0.07186361374346677,0.0851603844861594,0.022878401412360375,0.046103820524363535,0.063991348735027,0.08994457685158046,197,36.77509635399235,-118.68555008516381,1.280161943319838,0.4985935389995575,0.0756482258439064,5,23,
0000343d391393165adf_30,14.82623410871838,11.555559596148672,4.876815166359243,6.81036922053953,348,1279350000000,1950,1.9264816263130722,1.939370505320456,1.9171154509078379,1.8756955168451457,0.6824158430099487,0.6814175844192505,0.6781604290008545,0.6681044697761536,0.3610810935497284,0.3513411283493042,0.3502350151538849,0.33933594822883606,0.18812688943544836,0.25786666373665607,0.26390906543578896,0.2564091406513987,0.05682211009809226,0.055654623738701996,0.0523912362651371,0.04851974771073089,0.07081078051920162,0.07906188350798526,0.07388390507607494,0.07664069384565321,197,36.781833718623254,-118.72893871338678,1.9290068124775905,0.6857260465621948,0.3489137589931488,5,6,
0000343d391393165adf_31,-1.7326394386844721,2.992476909840996,0.4335127123198571,2.874723355325317,21,1279350000000,2237,1.3668433610449306,1.457556413832823,1.505407961519694,1.5378366776847718,0.5233364105224609,0.5437915921211243,0.5631527304649353,0.574104905128479,0.09751821309328079,0.13262870907783508,0.1530318260192871,0.16703592240810394,0.17637707499137478,0.2034425145488187,0.2694161078138653,0.2857260458955413,0.07121273294485116,0.06497510783865751,0.06602530961804531,0.07036760043054519,0.10169155593832449,0.09892007833211934,0.11179799876153403,0.12613573270689324,197,36.77240140814,-118.73271163758008,1.1469614921780986,0.47548729181289673,0.022304071113467216,5,27,
0000343d391393165adf_33,16.214188233846258,11.841741452765204,6.988820612428949,7.960294670317772,337,1279350000000,2109,1.9274429153043702,1.9056500106373404,1.9010633492621625,1.8741204044347846,0.6938667297363281,0.6809386610984802,0.6726349592208862,0.6666443943977356,0.41873443126678467,0.37485456466674805,0.3509705364704132,0.346871554851532,0.10425631830872942,0.20234181022895267,0.2271128895250237,0.2505159453231932,0.008876621568619566,0.026923098113257757,0.036992905753084775,0.051877673811298285,0.0278762949171742,0.07611454540951065,0.10894552694900043,0.12110320049914104,197,36.78937956700986,-118.77367481453594,1.937811703505787,0.6904171109199524,0.41020601987838745,5,30,
0000343d391393165adf_34,18.36705105323866,14.55659463924173,7.5714227237225655,8.58352061699512,14,1279350000000,1665,1.5620994891976028,1.6152943307624494,1.6828801746284991,1.746798704037491,0.5481043457984924,0.5689040422439575,0.5865505933761597,0.6039614081382751,0.10505303740501404,0.1374368667602539,0.1662083864212036,0.18546368181705475,0.1791776369581796,0.22591209096739578,0.2535302628885575,0.25959659791597656,0.03538369159786689,0.06279810548545338,0.07118194404925576,0.06908112639942543,0.047083458297971524,0.07167300197146265,0.07529446400700046,0.07845176624169217,197,36.7971949099817,-118.70764864115314,1.7526284467367588,0.6044330596923828,0.14686167240142822,5,34,
0000343d391393165adf_35,19.949174468929378,15.730126651010005,7.947500719013356,9.955021819719487,6,1279350000000,1667,2.0940190483792387,2.042021111698711,2.0515366046648142,2.0489837541483467,0.7236310243606567,0.7206909656524658,0.7184001207351685,0.7165142893791199,0.34592413902282715,0.3482856750488281,0.34698164463043213,0.34362149238586426,0.14094496527700504,0.1538513996848457,0.1530395394282678,0.15711679523933503,0.013650871866098185,0.015614012454252358,0.01637814781208257,0.01876075230433923,0.020880584738752213,0.022357359234624136,0.027392520423927525,0.03049905466211222,197,36.802315307101175,-118.76370351488221,2.018561156789036,0.7053894996643066,0.33330217003822327,5,36,
0000343d391393165adf_36,3.3552225014869594,6.378941288993293,6.284331917446204,3.626337025496912,70,1279350000000,2193,1.7192724132932247,1.7177843543394968,1.7212644671135873,1.6887357802386629,0.6412509679794312,0.6416369676589966,0.6420063972473145,0.6354054808616638,0.2702412009239197,0.27870890498161316,0.2829422056674957,0.272397518157959,0.13968945250655873,0.17324652464477439,0.17662319781386576,0.195889632810207,0.02973380577379968,0.03521346534764173,0.034766657604080146,0.03861533665391831,0.06285795373339788,0.06753848526203937,0.06687045763980792,0.07472672770807767,197,36.77428787023665,-118.70764864115314,1.7483098106910517,0.6442604064941406,0.29790499806404114,5,11,
0000343d391393165adf_37,10.45623553757303,12.32575011588161,6.488815562420277,5.869216113070989,44,1279350000000,1729,1.9232427165056933,1.922678610981055,1.8964461659142107,1.9481959953066037,0.6893050670623779,0.684086799621582,0.6765066981315613,0.6725919842720032,0.30166131258010864,0.3042626976966858,0.3045976161956787,0.31016892194747925,0.11421961697684707,0.16299623723717416,0.16659132946297106,0.20118722881053291,0.012632157129226891,0.022393657413932466,0.02755968560894647,0.03243151938614665,0.019757777474118457,0.03388980371491236,0.03936766960692502,0.060590889916178725,197,36.79908137207835,-118.75481019356943,1.8278448609196678,0.6708693504333496,0.2605181932449341,5,25,
0000343d391393165adf_39,19.013991868862753,9.390244341814416,4.383617068125505,8.798253601649638,73,1279350000000,2152,1.7798194408393795,1.6922265562876073,1.620080693339149,1.5465977448811061,0.636748194694519,0.6080048680305481,0.5816488265991211,0.559074342250824,0.26719874143600464,0.24672916531562805,0.21146292984485626,0.18548455834388733,0.12978449930828403,0.16623623755299405,0.2291718356219726,0.2863261280037608,0.025577657928512586,0.04241805181224998,0.07322860363825098,0.09591037816412734,0.03507466616701524,0.07190232524173845,0.11252289771550099,0.13621211629610774,197,36.77671332150377,-118.73378961592103,1.657766990291262,0.6123139262199402,0.2315245419740677,5,19,
0000343d391393165adf_40,1.0456960890917824,12.230927218823837,2.826526133877669,3.334352684091115,147,1279350000000,2240,1.1278345104656098,1.2198102795458232,1.258248595751402,1.2992042740602379,0.44589924812316895,0.47600623965263367,0.4925229847431183,0.5055596232414246,0.01739361137151718,0.04308723658323288,0.0727597326040268,0.10291164368391037,0.19689299539760044,0.2733709881174831,0.2952322547949683,0.2974957934883868,0.0669132967246907,0.08384217718543491,0.0942356135289236,0.09331192799432238,0.07781753574254334,0.10497622066101153,0.11623287908354803,0.12026772465194459,197,36.77725231067424,-118.70872661949409,1.0837165054701126,0.43469101190567017,0.016345348209142685,5,20,
0000343d391393165adf_41,8.338301323351356,7.001231228598193E-4,0.25893905178801685,2.021854114865951,18,1279350000000,1811,1.6933383510465234,1.7208930376019922,1.6346292565911624,1.62470838588615,0.5335458517074585,0.5233212113380432,0.5208759307861328,0.527527928352356,0.1012188196182251,0.07124199718236923,0.07094502449035645,0.07859165221452713,0.19643531701984246,0.2349541291177071,0.25286616645461585,0.26607478111315663,0.042563800069877665,0.0552231457836232,0.06318655430708553,0.07786255908430088,0.058988907393068696,0.08886650579041891,0.095241657928208,0.11143131039517884,197,36.79503895329981,-118.70387571695984,1.8362023995826813,0.5831153988838196,0.15630505979061127,5,36,
0000343d391393165adf_42,26.28936088185563,15.615222885641328,6.354269108412464,11.45649327869541,334,1279350000000,1495,2.213767709147114,2.1644983677998217,2.158685022313942,2.18395020209985,0.6992902159690857,0.7006673812866211,0.7012094855308533,0.7054201364517212,0.36955103278160095,0.3419583737850189,0.3349195718765259,0.3329838216304779,0.1859466167469917,0.19464956326777277,0.23594221144478308,0.21497611317489226,0.00976484940823517,0.01428322414468764,0.017382994691506417,0.02427335263053681,0.02438077714318873,0.033765842904069206,0.03205639703380681,0.040667827532999766,197,36.800698339589765,-118.72516578919348,2.1284533172010485,0.7010959982872009,0.36598941683769226,5,31,
0000343d391393165adf_43,7.283758154483076,6.804948372565473,2.5432950157181655,5.86108056506412,341,1279350000000,1830,1.9547855201218618,1.9156383195328162,1.8836480401149664,1.8771418744895974,0.6757044196128845,0.666987419128418,0.6573722958564758,0.6574099063873291,0.34160470962524414,0.3291708528995514,0.3147737383842468,0.3113676905632019,0.17036265754386484,0.20854075740429,0.22850058218462987,0.23815391643564265,0.02164381853650435,0.02960859343297724,0.03756648673737498,0.0372865446978526,0.03614758745597348,0.05967747052552752,0.06804273314527082,0.06714457009728814,197,36.79530844788505,-118.7494203018647,1.8266666666666667,0.6669912338256836,0.3213077783584595,5,23,
0000343d391393165adf_45,15.296645863545665,6.353552583830074,5.1631567204408455,5.759113746435278,339,1279350000000,2230,2.005325058765661,1.980414379083184,1.9106306593604234,1.8440349298512015,0.6695564985275269,0.6676617860794067,0.6588390469551086,0.6432231664657593,0.4115944504737854,0.38817256689071655,0.3572036921977997,0.3295627236366272,0.17348731897686365,0.2667031455800308,0.27225109109996143,0.2998306511379366,0.028318148860698517,0.04142484461827994,0.04820725165259587,0.061121387965941985,0.047788849993603326,0.07768779512476301,0.09580826018329605,0.11440130580749168,197,36.77455736482189,-118.7275912404606,2.0079865462741755,0.6688228845596313,0.45616018772125244,5,24,
0000343d391393165adf_46,8.614250023102864,6.109788592712097,2.3555038841151683,4.388085781393491,22,1279350000000,2139,1.5523541775293592,1.5465614160908268,1.5904209491222636,1.595893915660638,0.5944436192512512,0.607965886592865,0.613894522190094,0.6184530854225159,0.18854354321956635,0.20821407437324524,0.2310391217470169,0.24271200597286224,0.08496939394004327,0.1406451200648964,0.18103588150952243,0.1814994668244225,0.01830402168883811,0.029706649209296453,0.03720126786711397,0.03562798778273172,0.018638845865623692,0.050859722628607336,0.0719894617765604,0.07424210727623484,197,36.78506765364608,-118.75265423688754,1.5359082679541338,0.5768795013427734,0.19464033842086792,5,18,
0000343d391393165adf_47,-1.690694264952111,1.6267428893797864,-1.1239915336727284,1.179774485115366,4,1279350000000,2282,1.7850121833159598,1.8995012637156627,1.9421183180513557,1.9603749286027727,0.6194279193878174,0.6497637629508972,0.6615757942199707,0.6707246899604797,0.31008341908454895,0.3493492603302002,0.3884281814098358,0.3992999792098999,0.25751424328407824,0.30367006093673515,0.30557729256424315,0.28205171813352664,0.043458621023514506,0.05713117705087319,0.05292227154357149,0.04929713301342407,0.11090238708404049,0.12095139098055674,0.1195508211620416,0.11140050759252076,197,36.759196173463444,-118.68662806350476,1.624381188118812,0.6002303957939148,0.305777370929718,5,16,
