fire_id,sev_img_present,state,agency,unit_id,fire_name,inc_num,cause,comments,report_ac,gis_acres,c_method,objective,fire_num,area_ha,FID,ypmc_pixel_count,alarm_year,alarm_month,alarm_day,cont_year,cont_month,cont_day
0000f7a475cfc5bee2b9,1,CA,USF,TOI,,00000000,1,,,112.019676208496,,1,00000123,45.3327545680489,0,423,1988,8,28,1988,8,28
0000d3338f271cd70792,1,CA,USF,TOI,,00000000,1,,,117.764793395996,,1,00000123,47.6577208186747,0,438,1988,8,28,,,
0000a8c4ecafad5c05b8,1,CA,USF,ENF,,00000000,1,,12,11.0556678771973,8,1,00000093,4.47406987938047,0,60,1988,8,28,1988,8,28
000099a11df5f6359d68,1,CA,USF,SNF,GARNET,00000000,1,,1725,2244.90405273438,8,1,00000248,908.480437100918,0,707,1988,8,29,1988,9,2
0000d289348bbb59c568,1,CA,USF,PNF,,00000000,1,,783,527.925720214844,8,1,00000282,213.643968073664,0,843,1988,8,29,1988,9,1
000090414f96dbdf37c3,1,CA,NPS,YNP,QUAKING,00000097,1,,172.318874503575,172.319564819336,8,2,00000097,69.7352529862289,0,123,1988,8,31,1988,11,10
0000dd8b9e59d2e986fa,1,CA,NPS,KNP,HOCKETT I,00000000,1,,50,46.4923477172852,8,1,00000107,18.8147849676036,0,3,1988,9,2,1988,9,6
000017a3af213cec0525,1,CA,NPS,YNP,QUARTZITE,00000122,1,,612.5778507568,612.580322265625,4,2,00000122,247.902451774243,0,981,1988,9,2,1988,11,10
0000b8662497f243af78,1,CA,NPS,YNP,ANITA,00000139,1,,251.365762219898,251.366760253906,8,2,00000139,101.724521609132,0,100,1988,9,8,1988,11,10
0000fd814bd4ff54a65f,1,CA,USF,STF,GATE,,1,20090305,20,15.7582263946533,6,1,00000127,6.37712782781453,0,73,1988,9,9,1988,9,18
0000bd218f00501f368b,1,CA,NPS,YNP,VERN,00000140,1,,715.398024153098,715.40087890625,4,2,00000140,289.512470982976,0,804,1988,9,10,1988,11,10
000003ebcc8c05b5ff63,1,CA,USF,PNF,,00000000,3,,11,22.6812839508057,8,1,00000320,9.17879014120969,0,132,1988,9,10,1988,9,10
00000d5d79faac6f0414,1,CA,CDF,NEU,49'ER,00004191,5,,,36343.1484375,,1,00000920,14707.5501661627,0,28861,1988,9,11,,,
000007eaeff7460af15b,1,CA,USF,PNF,,00000000,1,,10,31.2092838287354,8,1,00000365,12.6299490954751,0,182,1988,10,11,1988,10,18
0000a743d35892e04176,1,CA,NPS,KNP,BUCKEYE,00000000,3,,3075,3090.18188476562,8,1,00000140,1250.55225778325,0,4824,1988,10,16,1988,10,23
00007fc5de5369f4ae8a,1,CA,USF,ENF,,00000000,5,,30,29.2222747802734,8,1,00000160,11.8258347687604,0,167,1988,12,6,1988,12,15
0000d1eb8c183cbc75f3,1,CA,USF,STF,MIDDLE FORK,,5,20090305,180,97.2948303222656,6,1,00000152,39.3738202532516,0,445,1988,12,10,1988,12,17
0000065b77262b09ab5c,1,CA,USF,ENF,BEAR,00000000,5,,1010,582.428161621094,8,1,00000156,235.700323929101,0,3105,1988,12,14,1988,12,19
000036fad113a5c09989,1,CA,USF,STF,JAWBONE,,5,20090305,40,30.0265407562256,6,1,00000150,12.1513095761475,0,172,1988,12,15,1988,12,15
0000df34f968453d3d4d,1,CA,USF,TNF,RELIEF,00000000,5,,20,33.9634017944336,,1,00000282,13.7445005300897,0,158,1988,12,15,1988,12,16
0000ad0edde95f7d4594,1,CA,USF,TNF,FOX,00000000,9,,36,19.1019554138184,,1,00000281,7.73028685261042,0,69,1988,12,15,1988,12,17
0000b93ada58fcc7f37a,1,CA,USF,ENF,,00000000,5,,14,12.3882293701172,8,1,00000001,5.01333864356373,0,72,1989,4,11,1989,4,12
000046e606abfe330a2a,1,CA,USF,TNF,CHALK,00000000,9,,35,25.9269237518311,,1,00000020,10.4922536633096,0,141,1989,6,21,1989,6,23
000061874ae862e23319,1,CA,USF,TNF,DEVIL,00000000,1,,13,9.20531463623047,,1,00000024,3.72525873353097,0,54,1989,7,3,1989,7,6
00007196d06b4b2ba701,1,CA,CDF,LMU,EAGLE,00000724,1,,4400,4665.4404296875,8,1,00000057,1888.03669944047,0,10693,1989,7,7,1989,7,11
0000ef83fb2a5f0e413c,1,CA,USF,PNF,RACK,00000000,9,,3250,1399.10473632812,8,1,00000020,566.197618165235,0,7233,1989,7,8,1989,7,12
0000ebf8674b411b7129,1,CA,USF,SNF,MAGOON,00000000,8,,30,30.4058876037598,8,1,00000066,12.3048259461133,0,84,1989,7,23,1989,7,23
000045c712ce4cd1c591,1,CA,USF,SNF,POWDERHOUSE,00000000,7,,11680,11800.009765625,8,1,00000074,4775.29439816242,0,5065,1989,7,28,1989,8,3
000016f6aaa649db0e9b,1,CA,USF,SNF,BALCH,00000000,7,,7550,8383.673828125,8,1,00000076,3392.75247449635,0,7758,1989,7,29,1989,8,9
00006e02d4cdb74eab7b,1,CA,USF,PNF,LAYMAN,00000000,9,,4945,4449.1357421875,8,1,00000100,1800.50131987944,0,21276,1989,9,6,1989,9,12
0000a22b65cdddffbf38,1,CA,USF,SNF,JACKPOT,00000000,9,,35,22.640796661377,8,1,00000260,9.16240539706522,0,128,1989,9,9,1989,9,11
0000868bdaca71fa5941,1,CA,CDF,TCU,LOMA FIRE,00004308,14,,,449.259063720703,,1,00000783,181.808697255593,0,345,1989,9,15,,,
00000ce0aec33df0d7b2,1,CA,USF,PNF,,00000000,5,,12,53.999454498291,8,1,00000121,21.8528032003905,0,313,1989,11,9,1989,11,10
0000b689177b3776e2be,1,CA,USF,SQF,,00000000,9,,,7.17270088195801,,1,00000111,2.90268898490514,0,41,1989,11,18,,,
000030d3f53d24d90514,1,CA,USF,ENF,,00000000,5,,19.5,18.2804622650146,8,1,00000119,7.397840437967,0,88,1989,11,20,1989,11,20
00002df60b7e8e8b9b18,1,CA,USF,ENF,,00000000,5,,10,7.9837064743042,8,1,00000003,3.23089133096366,0,13,1990,4,30,1990,4,30
0000b27492e91ff15ef5,1,CA,USF,PNF,GREENHORN,00000000,8,,480,496.788909912109,8,1,00000023,201.043341643141,0,2622,1990,6,29,1990,7,3
000018497de1edf24671,1,CA,NPS,KNP,AVALANCHE,00000000,1,,2800,2787.00927734375,8,2,00000030,1127.8626383453,0,8431,1990,7,13,1990,10,29
0000c1431dc6f07f1303,1,CA,USF,TOI,,00000000,6,,,327.987640380859,,1,00000094,132.731892077979,0,961,1990,7,30,1990,7,30
00002bc24f23929a320c,1,CA,USF,SNF,LILLY,00000000,4,,123,100.725364685059,8,1,00000121,40.7621078624178,0,128,1990,8,5,1990,8,15
0000f12ca1b81b514399,1,CA,USF,SQF,STORMY,00000000,1,,16100,22882.607421875,8,1,00000076,9260.26270535096,0,49815,1990,8,5,1990,8,31
00004b54922bec183e2f,1,CA,USF,PNF,WALKER,00000000,1,,1100,1495.73388671875,8,1,00000079,605.302046983325,0,8529,1990,8,6,1990,8,8
0000c2dcdf0f34f58331,1,CA,USF,PNF,,00000000,1,,15,19.9192600250244,8,1,00000094,8.06103833130328,0,17,1990,8,6,1990,8,8
0000207c5a210b307ba6,1,CA,USF,PNF,,00000000,1,,15,8.83809375762939,8,1,00000083,3.57664972530409,0,50,1990,8,6,1990,8,7
00001b82fa51d28f2eac,1,CA,NPS,YNP,A-ROCK,,1,20090305,0,17757.619140625,8,1,00000079,7186.25346178439,0,42003,1990,8,7,,,
00004b28ab557ad20496,1,CA,NPS,YNP,STEAMBOAT,00000069,1,,6102.40423751625,6102.4287109375,4,1,00000069,2469.56524784583,0,20459,1990,8,7,1990,8,20
00009a5f2052a6b1d054,1,CA,USF,TNF,BUTTES,00000000,1,,482,240.220748901367,,1,00000090,97.2138880234062,0,4,1990,8,7,1990,8,13
000075aa385fbf6c84f0,1,CA,NPS,YNP,HOOVER,00000044,1,,76.0829117629185,76.0832138061523,8,2,00000044,30.7897852324634,0,280,1990,8,8,1990,11,6
00004f2b3c3ec6eb3a51,1,CA,USF,TNF,EAGLE,00000000,1,,23,13.0348920822144,,1,00000101,5.27503357657407,0,75,1990,8,8,1990,8,13
0000dd8da1321ccf19d2,1,CA,NPS,KNP,COLONYPEA,00000000,1,,15,12.4563236236572,8,1,00000065,5.04089535753481,0,39,1990,8,9,1990,8,14
00001e76e6993c43897e,1,CA,NPS,KNP,STAG,00000000,1,,23,29.1405010223389,8,1,00000066,11.7927424813405,0,127,1990,8,9,1990,8,14
00002474538ccdf35e2c,1,CA,NPS,YNP,PIUTE,00000086,1,,552.470484388798,552.472717285156,4,1,00000086,223.577766676551,0,1419,1990,8,13,1999,9,14
000013100e67e40ef3b8,1,CA,NPS,YNP,LAUREL LAKE 2,00000091,1,,828.797680230525,828.801025390625,4,1,00000091,335.403864102667,0,3707,1990,8,13,1990,8,20
0000251983f507778205,1,CA,USF,STF,PI,,1,20090305,10,12.4063014984131,6,1,00000128,5.02065199430191,0,2,1990,8,19,1990,8,29
00009fe50cd270c4ba0e,1,CA,USF,SNF,SAVAGE,00000000,9,,1770,1942.03845214844,,,00000209,785.91506209231,0,3512,1990,8,30,1990,9,2
00001656fa5f8cf02a2b,1,CA,CDF,TCU,COTTONWOOD,00004548,9,20090305,0,2449.10473632812,8,1,00000700,991.117497021254,0,8763,1990,9,13,,,
000063bbcb5a26cdea08,1,CA,USF,STF,ROUND,,2,20090305,75,20.6562194824219,8,1,00000133,8.35927532815745,0,119,1990,9,13,1990,9,14
00006129877626e91b28,1,CA,USF,SQF,STEVE,00000000,9,,75,69.6227493286133,8,1,00000194,28.175326567176,0,388,1990,10,14,1990,10,17
000015c9676244ef9e62,1,CA,USF,INF,TOWER ROCK,00000000,4,,,45.832935333252,,1,00000127,18.5479314109978,0,148,1990,10,27,,,
000087086176cbbf8cd7,1,CA,USF,PNF,WILDCAT,00000000,3,,15,25.2914505004883,8,1,00000203,10.2350865651637,0,146,1990,11,10,1990,11,12
00005a2f1131ac8098bd,1,CA,USF,PNF,HARTMAN,00000000,5,,80,45.4962348937988,8,1,00000205,18.4116737737046,0,268,1990,11,13,1990,11,14
00002ad40b57756a729f,1,CA,USF,SNF,FORGOTTEN,00000000,5,,12,6.87862253189087,8,1,00000306,2.78367983699351,0,3,1990,12,9,1990,12,10
00004f87994d58ba875f,1,CA,NPS,KNP,SPHINX,00000000,1,,180,143.050094604492,8,2,00000023,57.8903199847584,0,260,1991,7,29,1991,11,6
0000fc2c3f5d1fd413a1,1,CA,NPS,KNP,KERN,00000000,4,,25,26.6984233856201,8,1,00000047,10.8044687681591,0,59,1991,8,23,1991,9,8
0000f8c69aa8aa20d86c,1,CA,USF,STF,EIGHT,,2,20090305,25,17.9200477600098,6,1,00000061,7.25198619844518,0,103,1991,9,4,1991,9,5
000058a8c2f5f5b49391,1,CA,NPS,YNP,FROG,00000095,1,,1730.93950334089,1730.94641113281,4,1,00000095,700.489165291825,0,8595,1991,9,6,1991,9,21
00003f45606e843ce438,1,CA,NPS,YNP,FROG CREEK,00000081,1,,1312.21337429132,1312.21862792969,4,2,00000081,531.036031756466,0,5160,1991,9,6,1991,9,21
0000dc0e81978788182c,1,CA,NPS,YNP,ILL,00000097,1,,3102.11450881667,3102.126953125,8,1,00000097,1255.38622343006,0,10359,1991,9,7,1991,9,24
0000e4c42226a0d51281,1,CA,NPS,YNP,ILL,00000086,1,,440.276887209727,440.278656005859,8,2,00000086,178.174448755253,0,2259,1991,9,7,1991,9,24
0000db03b08e1346c4bb,1,CA,NPS,YNP,CLIFF,00000087,1,,49.9745915408787,49.9747924804688,8,2,00000087,20.2240806833652,0,225,1991,9,7,1991,9,17
0000f4866dc732f8f74f,1,CA,NPS,KNP,SILLIMANCR,00000063,1,,13,62.9795227050781,8,2,00000063,25.4869079582229,0,160,1991,9,12,1991,12,6
00001d0cb42d511e0331,1,CA,NPS,KNP,DEER CREE,00000000,1,,720,764.575256347656,8,2,00000081,309.412630079252,0,3696,1991,9,26,1991,12,6
00004f1921cf6003d8bb,1,CA,USF,SQF,PEPPERMINT,00000000,1,,13,6.28223276138306,8,1,00000005,2.54232936015357,0,22,1992,5,4,1992,5,5
000074fa8679f8a2fb57,1,CA,NPS,KNP,ELLIS MDW,00000000,1,,123,56.5039367675781,8,2,00000017,22.8663312004621,0,217,1992,6,2,1992,9,20
0000e4b93244206574e1,1,CA,USF,SQF,WREN,00000000,1,,14,13.077112197876,8,1,00000048,5.29211961953817,0,19,1992,6,6,,,
00002610abba122e7a1c,1,CA,NPS,YNP,DOME,00000061,1,,247.303949566566,247.304946899414,4,1,00000061,100.080758443949,0,886,1992,6,21,1992,6,27
000008a56560783dd837,1,CA,USF,TOI,,00000000,9,,,18.5191116333008,,1,00000063,7.49441832283147,0,55,1992,7,4,,,
0000ab95528d663c3ed5,1,CA,USF,TOI,,00000000,9,,,18.6859130859375,,1,00000063,7.56192080044425,0,45,1992,7,4,1992,7,4
000055dff0a8f65745f9,1,CA,NPS,KNP,CHAGOOPA,00000000,1,,562,592.033630371094,8,2,00000041,239.587520978366,0,1973,1992,7,15,1992,9,20
0000b47931fbf3e2031a,1,CA,NPS,KNP,RATTLESNA,00000000,1,,268,266.085296630859,8,2,00000042,107.680903982339,0,317,1992,7,16,1992,10,18
0000cd2d4c3e89404fb8,1,CA,NPS,YNP,GRANT,00000114,1,,120.171055640505,120.171531677246,4,2,00000114,48.6316943764696,0,259,1992,7,21,1992,10,28
0000b60a727287286d0c,1,CA,NPS,YNP,OSTRANDER,00000124,1,,406.912160110657,406.913787841797,4,2,00000124,164.672166306314,0,753,1992,8,11,1992,8,22
0000a6a5205dd7d3e037,1,CA,USF,INF,RAINBOW,00000000,1,,8800,8358.35546875,8,1,00000087,3382.50644172975,0,17744,1992,8,12,1992,9,16
0000a8340e45dc4be22d,1,CA,NPS,YNP,MOON,00000134,1,,11.9236007265252,11.9236459732056,8,2,00000134,4.82532849158156,0,32,1992,8,14,1992,10,28
0000c6e3aa784223a456,1,CA,CDF,TCU,GULCH FIRE,00004364,10,20090305,0,17419.341796875,8,1,00000778,7049.35777352447,0,14493,1992,8,16,,,
0000d6d7ff665bf377c7,1,CA,CDF,AEU,FARNHAM,00002965,2,,,801.24267578125,,1,00000560,324.251399045916,0,3720,1992,8,20,,,
00006e34e874e4bbec40,1,CA,CCO,KRN,MIDDLE RIDGE,00000000,2,,7530,7409.52734375,8,1,00000000,2998.52933691592,0,4221,1992,8,22,1992,8,31
0000442e3cfd4198180b,1,CA,USF,STF,RUBY,,3,20090305,3460,3872.95922851562,8,1,00000087,1567.33100937197,0,18091,1992,9,7,1992,9,9
000009464f9b289859ed,1,CA,USF,TOI,,00000000,1,,,116.755844116211,,1,00000160,47.2494147910508,0,282,1992,9,7,,,
0000394c8e0c9f3d0919,1,CA,BLM,BBD,PERRY,00000000,2,,40,53.594066619873,8,1,0000D141,21.6887487767434,0,124,1992,9,13,1992,9,13
00006b81142478b4a6e6,1,CA,USF,ENF,CLEVELAND,00000000,9,,24580,22518.77734375,8,1,00000127,9113.02561897977,0,113691,1992,9,29,1992,10,12
00009e82ced74041ef75,1,CA,NPS,KNP,SUWANEE W,00000000,18,,364,196.635604858398,8,1,00000095,79.5756050579142,0,880,1992,10,9,1992,10,15
00004d3b0659fe75a227,1,CA,USF,STF,MCKAY,,5,20090305,40,18.3696327209473,8,1,00000002,7.43392630984057,0,60,1993,5,10,1993,5,11
00000381f505a885a557,1,CA,USF,ENF,ROAD,00000000,5,,140,126.773208618164,8,1,00000003,51.3032979480085,0,735,1993,5,10,1993,5,12
00000e9e910625e9b830,1,CA,NPS,KNP,BUCK PEAK,00000000,1,,2170,2017.33569335938,8,2,00000018,816.386793051444,0,7709,1993,6,22,1993,11,16
0000ee53696a5bf77446,1,CA,BLM,BBD,VOLCANO,00000000,11,,15,18.0866394042969,8,1,0000U947,7.31940312977639,0,37,1993,8,16,1993,8,16
0000800bae396ff2c6f4,1,CA,NPS,KNP,DEER RIDG,00000000,10,,8,1.48009121417999,8,1,00000060,0.598971642942127,0,2,1993,9,1,1993,9,2
0000098cfffcf61c1344,1,CA,NPS,KNP,WILLOW,00000000,1,,228,252.649276733398,8,2,00000061,102.243537437584,0,505,1993,9,2,1993,12,7
0000b002b5e17d048915,1,CA,NPS,KNP,LE CONTE,00000000,14,,200,181.882217407227,8,1,00000062,73.6051231110912,0,33,1993,9,7,1993,9,11
0000979d8080675d74e6,1,CA,NPS,KNP,HELIPORTW,00000000,18,,63,51.3270721435547,8,1,00000081,20.7713293768833,0,145,1993,11,8,1993,11,11
00004b5c090fdf2548bf,1,CA,USF,ENF,,00000000,5,,19,18.5690536499023,8,1,00000001,7.51462974099024,0,101,1994,1,1,1994,1,3
0000ab749ba572c3049e,1,CA,USF,ENF,CEDAR,00000000,9,,20,20.2436122894287,8,1,00000001,8.19229890505213,0,118,1994,1,2,1994,1,3
00009546d9ebaa9eb454,1,CA,USF,ENF,,00000000,9,,,58.2181205749512,,1,00003P1_,23.5600374108164,0,105,1994,3,2,,,
0000ebf49040a56dcbd7,1,CA,USF,ENF,SOLDIER,00000000,14,,,54.9300651550293,,1,00000591,22.2294086093123,0,169,1994,3,2,,,
00002a26d4f00eb40aef,1,CA,USF,SQF,KERN,00000000,9,,155,212.785552978516,8,1,00000004,86.1112590398326,0,953,1994,5,14,1994,5,18
0000ee9f02f27337dca4,1,CA,USF,SQF,LITTLE,00000000,1,,12,28.5718154907227,8,1,00000007,11.5626037714005,0,143,1994,5,26,1994,5,28
0000e1f5fe97a2bc68d8,1,CA,BLM,CCD,DOYLE,00000000,5,,2000,1695.61560058594,8,1,0000D275,686.191289466173,0,1540,1994,6,3,1994,6,5
0000a0611b826aae506a,1,CA,USF,SNF,GARLIC,00000000,1,,626,704.306762695312,8,1,00000041,285.022828041619,0,31,1994,6,17,1994,6,19
0000f52c5baf0625c349,1,CA,NPS,KNP,REDWOOD,00000000,1,,2,0.667196810245514,8,1,00000025,0.270004969977448,0,4,1994,6,23,1994,6,25
0000556c13dfb9a19641,1,CA,NPS,KNP,HOCKETT,00000000,1,,56.5,51.6096687316895,8,2,00000058,20.885692023006,0,125,1994,7,19,1994,10,18
0000cb046af8e7ca371a,1,CA,USF,TOI,,00000000,1,,,66.7955856323242,,1,00000041,27.0312132493118,0,107,1994,7,27,,,
0000dee0a376c320899b,1,CA,USF,TNF,,00000000,2,,,7383.40966796875,,1,00000034,2987.95980100503,0,6256,1994,8,4,,,
0000fa78a0079a577c90,1,CA,USF,TNF,CRYSTAL,00000000,2,,7310,7392.43017578125,8,1,00000034,2991.61031244602,0,6273,1994,8,4,1994,8,15
000060d9e7018df16423,1,CA,CDF,AEU,KELSEY,00003103,7,,,813.299011230469,,1,00000383,329.130430292269,0,2222,1994,8,7,,,
0000a98af99f80c72916,1,CA,CDF,NEU,TRAUNER,00006934,11,,,536.150695800781,,1,00000596,216.972484213311,0,1756,1994,8,7,,,
0000e2ee57862ce24203,1,CA,CDF,TCU,CREEK,00004256,3,20090305,963,1434.06420898438,8,1,00000678,580.345205158326,0,2674,1994,8,9,1994,8,12
0000d9a1ee0c80a8621d,1,CA,USF,TNF,HIRSCHDALE,00000000,2,,1300,1068.90368652344,8,1,00000039,432.569975928629,0,1262,1994,8,11,1994,8,22
00009da77393aec363e9,1,CA,USF,STF,HUCKLEBERRY,,4,20090305,20,34.9465789794922,8,1,00000053,14.1423786542623,0,29,1994,8,14,1994,8,21
00000fa62b21ef5b8b8b,1,CA,USF,TNF,COTTONWOOD,00000000,7,,46800,48056.46875,8,1,00000042,19447.7632885616,0,181361,1994,8,16,1994,8,31
00001de64c7d7ad66f10,1,CA,USF,STF,BROKEN,,2,20090305,120,119.73949432373,8,1,00000055,48.4568542569354,0,252,1994,8,18,1994,8,20
00009837ee0426059d21,1,CA,USF,SNF,BIG CREEK,00000000,9,,5250,5702.84716796875,8,1,00000099,2307.86037392191,0,14870,1994,8,24,1994,9,2
0000344cc83eee40b12f,1,CA,USF,SNF,FLUME,00000000,9,,25,15.7588491439819,8,1,00000112,6.37738016187804,0,71,1994,9,15,1994,9,17
0000c9f8a5ff08671842,1,CA,NPS,KNP,HORSE CK,00000000,1,,1.5,2.00214862823486,8,1,00000150,0.810240821663104,0,12,1994,9,22,1994,9,26
0000d0ca277bc20a9505,1,CA,NPS,KNP,PANTHER,00000000,1,,2.5,4.44892644882202,8,2,00000157,1.80041662733059,0,19,1994,9,24,1994,10,29
000096d3c587c9041881,1,CA,NPS,KNP,GRANITE,00000000,1,,1.5,3.78205680847168,8,2,00000161,1.53054406948582,0,7,1994,9,25,1994,10,8
0000b26010e43dc9d215,1,CA,USF,TNF,WALL,00000000,4,,53,40.103832244873,8,1,00000087,16.2294455426322,0,109,1994,10,25,1994,10,27
00006c303cc695968e97,1,CA,USF,SNF,BEAR,00000000,1,,17,7.93916368484497,8,1,00000019,3.21286552269266,0,45,1995,7,9,1995,7,11
0000575ebc2284bd8042,1,CA,NPS,YNP,SOUTH TURNER,00000024,1,,609.688052763579,609.690490722656,8,2,00000024,246.732987910857,0,380,1995,7,18,1995,12,11
00005f69dd9ba900682d,1,CA,CCO,KRN,LOPEZ,00000000,1,,,1923.81896972656,,1,00000000,778.541939836473,0,26,1995,7,30,,,
00005f7e7f3810756df0,1,CA,NPS,KNP,EDEN GROV,00000000,1,,1.5,1.11222445964813,8,1,00000036,0.450101248039934,0,6,1995,8,8,1995,8,12
000012e6ea1bfd199d43,1,CA,NPS,KNP,MOTORNATU,00000000,18,,31.7,20.6883335113525,8,1,00000035,8.37227131906048,0,51,1995,8,8,1995,8,9
0000c62eadbdd1fae8ec,1,CA,USF,TNF,HELESTER,00000000,2,,624,627.376159667969,,1,00000022,253.890115902606,0,1400,1995,8,11,1995,8,16
00006f4a3a99f95f07c5,1,CA,CCO,KRN,KELLER,00000000,14,,,1140.42309570312,,1,00000000,461.512857056707,0,14,1995,8,29,,,
0000202bf19c8a93b7ec,1,CA,NPS,YNP,CONNESS,00000072,1,,197.936980208238,197.937774658203,8,2,00000072,80.1025752504022,0,645,1995,9,13,1995,12,11
0000c04078092e70c0f0,1,CA,USF,ENF,MILL,00000000,5,,104,103.510749816895,8,1,00000049,41.889314507198,0,497,1995,11,4,1995,11,5
0000a5dbe550280efaa2,1,CA,USF,TMU,SUGAR PINE,00000000,5,,40,32.4987640380859,8,1,00000055,13.1517838940932,0,133,1995,11,8,1995,12,11
00001d569e691bea1639,1,CA,NPS,KNP,CASTLE WF,00000000,18,,1600,1646.56701660156,8,1,00000079,666.342024357307,0,6092,1995,11,9,1995,12,11
000087282a8e4a72a219,1,CA,USF,SQF,NOBE,00000000,5,,94,109.207061767578,8,1,00000092,44.1945314284901,0,363,1995,11,19,1995,11,21
00006af2161557efc9f1,1,CA,CDF,NEU,SHIELDS CAMP,00000000,5,,,51.0389823913574,,1,00000027,20.6547429738456,0,319,1996,2,15,1996,2,15
0000b76a78f783b0d220,1,CA,USF,PNF,CATEYES,00000000,5,,10,96.2982482910156,8,1,00000008,38.9705194714126,0,564,1996,5,2,1996,5,4
0000891ac44b365ab1ba,1,CA,USF,TNF,HUNGRY,00000000,9,,45,70.1966018676758,,1,00000007,28.40755806553,0,246,1996,6,21,1996,6,24
0000d5545cc072f53b04,1,NV,USF,TOI,,00000000,8,,,3802.15258789062,,1,00000013,1538.6765797237,0,63,1996,6,23,,,
00002c38b5f3a6a7d8a2,1,CA,NPS,KNP,DORST,00000000,1,,1400,1459.859375,8,2,00000033,590.784118060574,0,6532,1996,6,27,1996,11,18
0000ff19d6a0864903c2,1,CA,NPS,KNP,CASTLE,00000000,1,,57,58.9649848937988,8,2,00000051,23.8622825890611,0,93,1996,7,11,1996,11,5
00006f7071658f869dfb,1,CA,NPS,KNP,PALMER,00000000,1,,4,7.38186883926392,8,1,00000055,2.98733630173468,0,16,1996,7,12,1996,7,16
0000261971804e5e1320,1,CA,NPS,YNP,PORCUPINE,00000073,1,,88.3198554805605,88.3202133178711,8,2,00000073,35.7419207219047,0,107,1996,7,13,,,
0000810e4bf09e4b76d2,1,CA,NPS,YNP,PORCUPINE,00000073,1,,17.0578485855904,17.0579147338867,8,2,00000073,6.90309339414157,0,75,1996,7,13,,,
0000d1701edc69b830df,1,CA,USF,PNF,MADDALENA,00000000,2,,4660,3975.42822265625,8,1,00000086,1608.7987322528,0,5180,1996,7,25,1996,7,30
0000436388ec3adf5d72,1,CA,NPS,KNP,CASTLE CO,00000000,1,,1460,2692.6015625,8,1,00000072,1089.65721571866,0,12306,1996,7,26,1996,11,5
000091d51de8dfd43ba0,1,CA,USF,ENF,SILVER,00000000,9,,31,31.4609317779541,8,1,00000025,12.7317873010341,0,33,1996,7,26,1996,7,27
0000cebe6cbfa0b86b19,1,CA,NPS,YNP,ADAM,00000094,1,,248.335049491639,248.336044311523,8,2,00000094,100.498032846533,0,510,1996,7,27,,,
0000d1ac8ea0007eefa1,1,CA,NPS,KNP,HOSPITAL,00000000,4,,295,295.156555175781,8,1,00000075,119.445626103522,0,25,1996,7,28,1996,8,10
0000cd2b11d342e76fdf,1,CA,USF,ENF,KYBURZ,00000000,9,,15,14.6360292434692,8,1,00000028,5.92299084788081,0,53,1996,7,29,1996,7,30
00007584f795e509cee5,1,CA,NPS,KNP,BIG ARROY,00000000,1,,3500,3496.58325195312,8,2,00000082,1415.01703903272,0,7613,1996,8,2,1996,11,5
000088af198ea26fafc6,1,CA,USF,PNF,COOKS,00000000,2,,1138,1138.03942871094,8,1,00000093,460.54819553532,0,6445,1996,8,9,1996,8,15
00008be944b9fe6b4c0f,1,CA,NPS,YNP,KENDRICK,00000118,1,,821.156170899958,821.159484863281,8,2,00000118,332.311441554369,0,2466,1996,8,10,,,
0000d099724e86dea19e,1,CA,CDF,TCU,LIGHTNING #14,00004536,1,,,2647.30249023438,,1,00000682,1071.3252599007,0,3691,1996,8,12,,,
00009476f7928dada545,1,CA,CDF,TCU,MANUAL,00004539,1,,0,377.651947021484,8,1,00000685,152.83031594553,0,214,1996,8,12,,,
0000923e2c0432688c5e,1,CA,USF,ENF,UPPER,00000000,9,,40,40.3368988037109,8,1,00000056,16.3237637738746,0,26,1996,8,12,1996,8,15
0000d53985f61dc1a7bb,1,CA,USF,TNF,GOLD,00000000,1,,30,41.8267860412598,,1,00000036,16.9266991993063,0,111,1996,8,12,1996,8,14
0000d16a52b6d4f98e14,1,CA,USF,ENF,SPRING,00000000,1,,16,16.318941116333,8,1,00000050,6.60404149070508,0,96,1996,8,12,1996,8,14
0000dac5bdf4b5eee27a,1,CA,USF,PNF,STAG,00000000,1,,15,19.2748146057129,8,1,00000096,7.80024049837652,0,65,1996,8,12,1996,8,13
0000982d154f8057bf8c,1,CA,NPS,KNP,KAWEAH,00000000,10,,2917,4654.8720703125,8,1,00000088,1883.75994782999,0,6,1996,8,13,1996,8,25
0000339b55f8d0290cd6,1,CA,USF,STF,TWO MILE,,1,20090305,13,15.9026708602905,8,1,00000045,6.4355827010659,0,89,1996,8,13,1996,8,20
0000e888cb56798961e6,1,CA,USF,STF,25 MILE,,1,20090305,25,20.6389102935791,8,1,00000046,8.35227079896114,0,114,1996,8,13,1996,8,16
0000bbf9c47439186bda,1,CA,USF,STF,ROGGE,,1,20090305,20950,20943.974609375,8,1,00000038,8475.72550648602,0,55395,1996,8,14,1996,8,31
00004f1162e1f5e54c40,1,CA,NPS,YNP,ACKERSON,,1,20090305,0,59111.76171875,8,1,00000120,23921.6805429606,0,208840,1996,8,14,,,
000043e30af9c5d467dd,1,CA,USF,STF,BIG CREEK,,1,20090305,50,93.609504699707,8,1,00000048,37.8824216081844,0,189,1996,8,14,1996,8,16
